População Economicamente Ativa (PEA) - Total
Sigla,Código,Município,1970,1980,1991,2000,
PR,4126009,São Sebastião da Amoreira,4308,2667,3464.07443679,3853.56318522,
PR,4126108,São Tomé,2903,3129,2507.18610726,2789.877747,
PR,4126207,Sapopema,2661,3033,2952.4148992,3085.97808571,
PR,4126256,Sarandi,,,21727.0503191,35179.63586496,
PR,4126272,Saudade do Iguaçu,,,,2417.70190902,
PR,4126306,Sengés,3693,4631,5431.63947968,7129.77626883,
PR,4126355,Serranópolis do Iguaçu,,,,2932.42854582,
PR,4126405,Sertaneja,4463,2693,2990.42823607,3184.00806172,
PR,4126504,Sertanópolis,6963,6683,6437.08383632,7750.98218308,
PR,4126603,Siqueira Campos,4812,6112,6110.4514288,7536.4997669,
PR,4126652,Sulina,,,2351.0388041,2251.06094439,
PR,4126678,Tamarana,,,,4353.54208948,
PR,4126702,Tamboara,3252,1933,1951.91419549,1896.31646214,
PR,4126801,Tapejara,9209,4769,5384.74903609,6537.46328743,
PR,4126900,Tapira,6384,4504,3562.03896206,2908.68112673,
PR,4127007,Teixeira Soares,4014,3854,5787.83863576,3609.93120606,
PR,4127106,Telêmaco Borba,11336,18327,23743.23576108,25176.3254920801,
PR,4127205,Terra Boa,5397,6408,6410.60952921,7166.99495196,
PR,4127304,Terra Rica,5463,6441,5713.80584457,7354.58779916,
PR,4127403,Terra Roxa,11246,9107,7626.50823794,8176.08631272,
PR,4127502,Tibagi,6498,6723,8641.43202367,7826.75946812,
PR,4127601,Tijucas do Sul,2566,2345,3700.09838845,5913.74203009,
PR,4127700,Toledo,20435,28272,41311.2782909702,49323.038451,
PR,4127809,Tomazina,6411,5786,4563.32934019,5095.43188592,
PR,4127858,Três Barras do Paraná,,,5348.15504561,5373.91685829,
PR,4127882,Tunas do Paraná,,,,1128.91162109,
PR,4127908,Tuneiras do Oeste,7239,4714,4635.58377187,4545.50261944,
PR,4127957,Tupãssi,,,3491.49844469,3585.08640185,
PR,4127965,Turvo,,,5538.44149534,6741.11976113,
PR,4128005,Ubiratã,12355,9511,10984.41953869,10112.87891331,
PR,4128104,Umuarama,37918,37075,45092.9737098599,47177.0874738601,
PR,4128203,União da Vitória,9158,14560,17965.72065192,21918.5330575001,
PR,4128302,Uniflor,1390,1200,1284.5172227,1117.17194937,
PR,4128401,Uraí,6188,5739,5763.70112123,5729.59003293,
PR,4128500,Wenceslau Braz,4643,5974,7072.43341287,8470.0218939,
PR,4128534,Ventania,,,,3231.62987893,
PR,4128559,Vera Cruz do Oeste,,,4311.84653357,4414.06143791,
PR,4128609,Verê,4023,6266,4637.85832369,4311.90234189,
PR,4128625,Vila Alta,,,,1778.72523031,
PR,4128633,Doutor Ulysses,,,,3391.6157898,
PR,4128658,Virmond,,,,2097.86833557,
PR,4128708,Vitorino,2228,2271,2542.36436029,3029.35215338,
PR,4128807,Xambrê,6422,4485,3509.14786345,3154.74804716,
PR,4199919,Assunguy de Cima,,,,,
PR,4199929,Conchas,,,,,
PR,4199939,Palmira,,,,,
PR,4199949,Porto de Cima,,,,,
RJ,3300100,Angra dos Reis,11698,19124,33568.90992115,54527.1519594902,
RJ,3300159,Aperibé,,,,3910.57491142,
RJ,3300209,Araruama,12314,17252,22399.54146873,37802.37582151,
RJ,3300225,Areal,,,,4645.10484313,
RJ,3300233,Armação dos Búzios,,,,9453.38495002,
RJ,3300258,Arraial do Cabo,,,7875.13018733,11260.92305238,
RJ,3300308,Barra do Piraí,15921,24542,31342.6102655699,40482.73479357,
RJ,3300407,Barra Mansa,28032,53552,66544.3236642698,76578.59821932,
RJ,3300456,Belford Roxo,,,,188240.283059759,
RJ,3300506,Bom Jardim,5263,6451,8423.11724463,10959.16747272,
RJ,3300605,Bom Jesus do Itabapoana,8597,10222,11756.55525028,15479.16132802,
RJ,3300704,Cabo Frio,11567,25563,34852.1990915201,58366.7906700099,
RJ,3300803,Cachoeiras de Macacu,9431,12014,16181.9166512,21924.48503833,
RJ,3300902,Cambuci,7448,7148,7873.31471591,6499.87088929,
RJ,3300936,Carapebus,,,,3989.41102338,
RJ,3300951,Comendador Levy Gasparian,,,,3523.52195517,
RJ,3301009,Campos dos Goytacazes,87164,118027,151012.247844829,179521.81086508,
RJ,3301108,Cantagalo,5811,6697,8288.62876413,8864.81656725,
RJ,3301157,Cardoso Moreira,,,,5005.96541849,
RJ,3301207,Carmo,3187,4614,6259.52027198,7200.99043293,
RJ,3301306,Casimiro de Abreu,4931,7312,13226.04836654,10899.29548854,
RJ,3301405,Conceição de Macabu,3269,4670,6956.98709535,7998.644042,
RJ,3301504,Cordeiro,4026,5135,8622.63044497,8798.06033334,
RJ,3301603,Duas Barras,2362,2695,4278.91495812,4868.17303011,
RJ,3301702,Duque de Caxias,125723,205307,274858.57187396,346129.712909501,
RJ,3301801,Engenheiro Paulo de Frontin,3475,4190,4336.65224459,5415.99676651,
RJ,3301850,Guapimirim,,,,16825.74544966,
RJ,3301876,Iguaba Grande,,,,6736.612872,
RJ,3301900,Itaboraí,18166,36848,63613.5792257001,85935.7111760397,
RJ,3302007,Itaguaí,15154,32322,41931.1649168099,36285.0168391901,
RJ,3302056,Italva,,,4884.67318803,5382.77676581,
RJ,3302106,Itaocara,6773,7145,9093.24664987,11119.61897224,
RJ,3302205,Itaperuna,18370,22741,33877.1062429801,40700.1252826601,
RJ,3302254,Itatiaia,,,6173.28712475,12374.19931439,
RJ,3302270,Japeri,,,,33008.80798776,
RJ,3302304,Laje do Muriaé,2550,2459,2985.72360166,3466.36712298,
RJ,3302403,Macaé,18701,26012,43291.81590387,63152.1247828301,
RJ,3302452,Macuco,,,,2147.70933625,
RJ,3302502,Magé,31546,54255,72259.1730130602,88825.5922642799,
RJ,3302601,Mangaratiba,3536,5029,7848.65647548,11126.27946019,
RJ,3302700,Maricá,6804,11539,20229.21812513,35081.7093538899,
RJ,3302809,Mendes,3382,5172,6430.29778693,7698.75411049,
RJ,3302858,Mesquita,,,,,
RJ,3302908,Miguel Pereira,3957,5767,7271.94375845,11371.9317084,
RJ,3303005,Miracema,6699,8440,10483.55601221,12270.26551427,
RJ,3303104,Natividade,6280,7056,9484.37397803,7068.94777281,
RJ,3303203,Nilópolis,37013,54996,66395.4754779399,72024.0956064801,
RJ,3303302,Niterói,115259,160939,196038.021858901,227912.815488317,
RJ,3303401,Nova Friburgo,30087,49059,74041.9777298201,87595.0849798597,
RJ,3303500,Nova Iguaçu,199223,374321,513307.545599568,411531.877700271,
RJ,3303609,Paracambi,6170,8560,13038.26438787,17100.16082696,
RJ,3303708,Paraíba do Sul,7447,9736,14136.88061994,17033.18503954,
RJ,3303807,Parati,4623,6622,9124.72440551,13900.30611661,
RJ,3303856,Paty do Alferes,,,8810.41430117,11383.30766557,
RJ,3303906,Petrópolis,64294,96534,114398.58485957,141585.78169112,
RJ,3303955,Pinheiral,,,,8798.63774377,
RJ,3304003,Piraí,6593,9885,12644.62059587,9685.09957167,
RJ,3304102,Porciúncula,3679,4539,6572.52240575,7341.51611772,
RJ,3304110,Porto Real,,,,5561.10539436,
RJ,3304128,Quatis,,,,5112.7100539,
RJ,3304144,Queimados,,,,52447.58214364,
RJ,3304151,Quissamã,,,3829.01309173,5790.60082685,
RJ,3304201,Resende,20010,31210,37453.4963631101,51133.0481178999,
RJ,3304300,Rio Bonito,10652,14274,18881.24048948,22802.35672682,
RJ,3304409,Rio Claro,3982,3988,5073.27951262,7198.40210126,
RJ,3304508,Rio das Flores,2074,2228,2410.12188211,3466.97766234,
RJ,3304524,Rio das Ostras,,,,17064.99115417,
RJ,3304557,Rio de Janeiro,1535597,2112269,2402301.03173292,2791261.89087309,
RJ,3304607,Santa Maria Madalena,3747,3688,4234.48058572,4970.85525825,
RJ,3304706,Santo Antônio de Pádua,9795,11845,17253.37888338,18475.52869691,
RJ,3304755,São Francisco de Itabapoana,,,,17200.69321369,
RJ,3304805,São Fidélis,10302,11794,12614.25606397,15515.72338137,
RJ,3304904,São Gonçalo,118123,219222,322610.416038681,420287.04463262,
RJ,3305000,São João da Barra,16314,17175,20530.89371192,11861.43799944,
RJ,3305109,São João de Meriti,84998,145256,174419.379233981,205991.848806518,
RJ,3305133,São José de Ubá,,,,3186.52523588,
RJ,3305158,São José do Vale do Rio Preto,,,6480.24399183,8677.85031543,
RJ,3305208,São Pedro da Aldeia,7237,12156,18569.11851511,28449.48955226,
RJ,3305307,São Sebastião do Alto,2826,2923,3025.91303033,3972.63573924,
RJ,3305406,Sapucaia,4032,4809,6147.88006546,7117.6360712,
RJ,3305505,Saquarema,6871,9184,15184.98347731,24094.67324799,
RJ,3305554,Seropédica,,,,28596.49942604,
RJ,3305604,Silva Jardim,5234,5239,6730.56259933,9255.75297436,
RJ,3305703,Sumidouro,3423,4704,5789.01080023,7797.59879747,
RJ,3305752,Tanguá,,,,11759.19125523,
RJ,3305802,Teresópolis,25137,39689,52021.2391024701,69152.7792224501,
RJ,3305901,Trajano de Morais,3499,3130,4134.03728796,5039.54520197,
RJ,3306008,Três Rios,14577,25344,32492.9366836999,33171.1288168,
RJ,3306107,Valença,13778,19428,24965.08718701,29994.51810637,
RJ,3306156,Varre-Sai,,,,3958.2827219,
RJ,3306206,Vassouras,12066,15871,11423.27596822,14035.10514464,
RJ,3306305,Volta Redonda,35315,67456,86079.6735371804,110619.90189795,
RJ,3399919,Sâo João Marcos,,,,,
RJ,3399929,São Sebastião do Parahyba,,,,,
RN,2400109,Acari,2800,3665,4144.2358432,5069.16236848,
RN,2400208,Açu,6745,10185,14713.37817297,18487.4425421,
RN,2400307,Afonso Bezerra,2306,2760,3515.80218927,3855.34303272,
RN,2400406,Água Nova,485,662,674.08735033,874.97417884,
RN,2400505,Alexandria,3199,4142,5492.39386763,4643.27934367,
RN,2400604,Almino Afonso,1594,1638,1932.54177784,1660.1294948,
RN,2400703,Alto do Rodrigues,1157,1272,2619.35280364,3839.7340097,
RN,2400802,Angicos,3450,3410,4218.35422011,4343.72201491,
RN,2400901,Antônio Martins,2014,2311,2376.54065925,2539.43324127,
RN,2401008,Apodi,5664,8264,11332.53049837,12371.1472598,
RN,2401107,Areia Branca,2799,4283,6101.79146215,8120.83362344,
RN,2401206,Arês,2181,2385,3121.43160973,3877.71143133,
RN,2401305,Augusto Severo,3006,3526,3988.98359094,3028.71180285,
RN,2401404,Baía Formosa,945,1406,2107.49238454,2279.96297552,
RN,2401453,Baraúna,,,4995.65821806,7579.65310571,
RN,2401503,Barcelona,1238,1129,1145.58672397,1554.4595225,
RN,2401602,Bento Fernandes,1450,1415,1135.10693887,779.98739077,
RN,2401651,Bodó,,,,1190.33289479,
RN,2401701,Bom Jesus,917,1782,1811.44337243,3143.8386676,
RN,2401800,Brejinho,1523,1789,2368.8856064,3864.07195091,
RN,2401859,Caiçara do Norte,,,,2355.56103134,
RN,2401909,Caiçara do Rio do Vento,552,838,738.75096211,924.10304248,
RN,2402006,Caicó,9222,13022,21505.2999725399,26141.9996558,
RN,2402105,Campo Redondo,2538,2659,3109.71258606,3377.29464489,
RN,2402204,Canguaretama,3650,4996,7141.40825049,7561.26780893,
RN,2402303,Caraúbas,4202,4997,6593.7835744,6522.70524636,
RN,2402402,Carnaúba dos Dantas,1109,1859,2073.23430535,3036.8012266,
RN,2402501,Carnaubais,3045,3050,3345.37599097,2478.35638804,
RN,2402600,Ceará-Mirim,10056,10910,15664.26165798,21083.2848746601,
RN,2402709,Cerro Corá,2504,2812,3464.791527,4390.98994427,
RN,2402808,Coronel Ezequiel,1730,1918,2016.53953025,2192.34821823,
RN,2402907,Coronel João Pessoa,1047,1287,1613.15768095,1945.46795621,
RN,2403004,Cruzeta,1447,2134,3469.13701121,3613.37126951,
RN,2403103,Currais Novos,6871,12177,14767.19941345,16662.5585566701,
RN,2403202,Doutor Severiano,1313,1550,2089.34271261,2457.71715972,
RN,2403251,Parnamirim,3430,8272,22335.39006233,54572.0429909501,
RN,2403301,Encanto,868,1249,1304.59338829,1782.03799669,
RN,2403400,Equador,1269,1415,2130.59317065,2278.87681207,
RN,2403509,Espírito Santo,1716,2414,2803.51316859,3407.16192879,
RN,2403608,Extremoz,2339,2720,4470.70548928,6727.47954321,
RN,2403707,Felipe Guerra,994,1445,1943.4387595,1783.33894179,
RN,2403756,Fernando Pedroza,,,,971.89030346,
RN,2403806,Florânia,2965,3405,4258.51515118,3481.20255415,
RN,2403905,Francisco Dantas,916,1164,1090.46730161,1175.48266589,
RN,2404002,Frutuoso Gomes,944,1318,1250.32952752,1569.50851643,
RN,2404101,Galinhos,461,346,383.54755325,632.62442731,
RN,2404200,Goianinha,2648,3581,5239.28801613,5050.8304775,
RN,2404309,Governador Dix-Sept Rosado,2227,2545,3546.71180585,3907.94606119,
RN,2404408,Grossos,1505,1959,2576.70509118,2619.35030665,
RN,2404507,Guamaré,835,735,1452.15186997,2426.03500634,
RN,2404606,Ielmo Marinho,2940,2918,3142.21573889,3214.75356422,
RN,2404705,Ipanguaçu,3658,3274,4339.75222435,3677.51509046,
RN,2404804,Ipueira,489,483,652.85291026,1066.90131169,
RN,2404853,Itajá,,,,2226.86448332,
RN,2404903,Itaú,931,1036,1932.85011164,1878.98869066,
RN,2405009,Jaçanã,972,1550,2273.1341273,3437.42730451,
RN,2405108,Jandaíra,969,1576,1880.55076156,1993.72358308,
RN,2405207,Janduís,1777,1534,1781.62220326,1734.15826476,
RN,2405306,Januário Cicco,1657,1927,2272.02125987,3114.89781289,
RN,2405405,Japi,938,1898,2349.37988553,2160.84051032,
RN,2405504,Jardim de Angicos,887,1085,631.03768608,620.69969826,
RN,2405603,Jardim de Piranhas,2218,2532,4467.14456342,5165.14591377,
RN,2405702,Jardim do Seridó,2634,3822,4915.75858152,4924.17606626,
RN,2405801,João Câmara,5297,6976,8545.06088062,10474.75075139,
RN,2405900,João Dias,669,1112,895.29712384,779.73761074,
RN,2406007,José da Penha,1532,1610,1629.95699063,2134.83393376,
RN,2406106,Jucurutu,3520,3809,5108.86592193,6464.81180379,
RN,2406155,Jundiá,,,,,
RN,2406205,Lagoa d'Anta,1155,1289,1754.80741666,1732.62871986,
RN,2406304,Lagoa de Pedras,1444,1632,1165.4444505,1291.43068231,
RN,2406403,Lagoa de Velhos,456,830,657.14341483,981.17333852,
RN,2406502,Lagoa Nova,1658,2889,3375.84025761,4677.0288587,
RN,2406601,Lagoa Salgada,1482,1335,1744.14770924,1705.2735682,
RN,2406700,Lajes,2526,2134,2734.75730144,3215.76276028,
RN,2406809,Lajes Pintadas,1343,1646,1665.83949744,1201.01800949,
RN,2406908,Lucrécia,416,762,1008.15167157,1131.88011078,
RN,2407005,Luís Gomes,2298,3266,3655.68034006,2969.25255307,
RN,2407104,Macaíba,6930,8956,14675.02663395,21306.84724142,
RN,2407203,Macau,5734,5855,8258.30484323,9945.56648852,
RN,2407252,Major Sales,,,,859.1571129,
RN,2407302,Marcelino Vieira,1983,2644,2501.29563521,3161.13577344,
RN,2407401,Martins,3023,3285,3567.99925144,3043.80861465,
RN,2407500,Maxaranguape,2573,2684,4224.81316314,2347.60496183,
RN,2407609,Messias Targino,703,1107,1299.34001665,1241.64662486,
RN,2407708,Montanhas,1869,1969,2728.23424342,4326.29163977,
RN,2407807,Monte Alegre,2863,3459,4584.82800242,5546.5509287,
RN,2407906,Monte das Gameleiras,484,656,937.80799443,1009.19516128,
RN,2408003,Mossoró,22180,46064,71384.9248763196,88589.9219168907,
RN,2408102,Natal,72015,147742,237595.824076847,318820.139048159,
RN,2408201,Nísia Floresta,2568,3321,4719.09101057,6886.41133748,
RN,2408300,Nova Cruz,5493,8623,9153.11036482,11842.78093041,
RN,2408409,Olho-d'Água do Borges,938,1302,1540.76564884,1559.72514071,
RN,2408508,Ouro Branco,1697,1208,1722.17741759,1425.23820903,
RN,2408607,Paraná,547,756,1032.06541207,1039.07936133,
RN,2408706,Paraú,966,1108,1329.36743307,1485.16921255,
RN,2408805,Parazinho,820,1439,1053.82162034,1432.762354,
RN,2408904,Parelhas,3306,4564,6155.65655349,8053.40407054,
RN,2408953,Rio do Fogo,,,,2930.46202364,
RN,2409100,Passa e Fica,957,1862,2109.63871151,2925.98469884,
RN,2409209,Passagem,736,636,846.56919223,942.44492353,
RN,2409308,Patu,2370,3556,4239.42300521,4018.73286149,
RN,2409332,Santa Maria,,,,1133.90040748,
RN,2409407,Pau dos Ferros,2830,5176,8327.56021477,11073.39691371,
RN,2409506,Pedra Grande,963,1162,885.24326785,1416.68833764,
RN,2409605,Pedra Preta,750,871,835.61631311,557.69855278,
RN,2409704,Pedro Avelino,2755,2903,3918.2250307,2921.9648412,
RN,2409803,Pedro Velho,2744,2749,3642.24836707,4471.69061245,
RN,2409902,Pendências,2284,2417,3510.01197528,4255.46132196,
RN,2410009,Pilões,594,462,487.22172844,892.25810663,
RN,2410108,Poço Branco,2038,2304,2855.66359659,4029.9623918,
RN,2410207,Portalegre,1560,1615,2112.27645871,2534.07902389,
RN,2410256,Porto do Mangue,,,,1454.32161126,
RN,2410306,Presidente Juscelino,1377,1309,1842.09374871,2536.54247271,
RN,2410405,Pureza,1333,1750,1904.54386929,2231.9517272,
RN,2410504,Rafael Fernandes,742,835,1055.37150665,1601.17563163,
RN,2410603,Rafael Godeiro,871,1072,1073.58513547,961.42182901,
RN,2410702,Riacho da Cruz,517,697,816.24889341,924.27785675,
RN,2410801,Riacho de Santana,863,1166,1549.2168057,1558.63692915,
RN,2410900,Riachuelo,1826,1821,2071.89402058,1710.74681903,
RN,2411007,Rodolfo Fernandes,766,1318,1730.69617542,1798.22841844,
RN,2411056,Tibau,,,,1414.38611829,
RN,2411106,Ruy Barbosa,1001,1350,1001.99693212,1624.35061998,
RN,2411205,Santa Cruz,5514,7313,10101.13172778,10464.57116513,
RN,2411403,Santana do Matos,5143,5085,4542.28922071,5585.40162271,
RN,2411429,Santana do Seridó,542,787,854.23534268,789.93615238,
RN,2411502,Santo Antônio,4343,6048,6392.32632477,7070.35690666,
RN,2411601,São Bento do Norte,1542,2246,2539.44414462,1325.13763601,
RN,2411700,São Bento do Trairí,1024,1017,1305.93211054,920.83118003,
RN,2411809,São Fernando,1327,1112,1295.33892323,1165.3580249,
RN,2411908,São Francisco do Oeste,513,643,1054.78047794,1572.01156272,
RN,2412005,São Gonçalo do Amarante,5018,9105,14984.18983909,27601.46741762,
RN,2412104,São João do Sabugi,1259,1343,2130.11240822,2234.71749352,
RN,2412203,São José de Mipibu,4221,6613,8806.28864135,11995.63974243,
RN,2412302,São José do Campestre,3131,4055,4041.67176987,4495.52487409,
RN,2412401,São José do Seridó,895,960,1184.69741158,1914.20075593,
RN,2412500,São Miguel,4303,6266,6879.75030828,7903.60406907,
RN,2412559,São Miguel de Touros,,,,3207.17460253,
RN,2412609,São Paulo do Potengi,3672,4347,4806.27102402,5257.93898489,
RN,2412708,São Pedro,2346,2121,2436.87924507,2463.59456687,
RN,2412807,São Rafael,2321,2187,1981.77533138,2745.79481252,
RN,2412906,São Tomé,3854,3755,3722.36483523,4615.12482211,
RN,2413003,São Vicente,1070,1410,1829.8091586,2376.61917673,
RN,2413102,Senador Elói de Souza,1101,1254,1415.2423325,1514.70218193,
RN,2413201,Senador Georgino Avelino,606,620,672.60964782,1159.96196919,
RN,2413300,Serra de São Bento,1437,1813,2807.87155578,2672.59287851,
RN,2413359,Serra do Mel,,,2868.34766498,3515.31467437,
RN,2413409,Serra Negra do Norte,2077,2459,2527.09111207,2963.31431925,
RN,2413508,Serrinha,2161,2245,2220.51045648,2322.43655012,
RN,2413557,Serrinha dos Pintos,,,,1607.19536861,
RN,2413607,Severiano Melo,1301,2034,3468.81163076,4544.35050186,
RN,2413706,Sítio Novo,1415,1619,1618.0590694,1680.75572738,
RN,2413805,Taboleiro Grande,433,512,772.71360833,756.16377609,
RN,2413904,Taipu,2714,2513,2924.74553344,3101.8215058,
RN,2414001,Tangará,2102,2670,3200.53267014,4054.37977112,
RN,2414100,Tenente Ananias,1888,2456,2759.27167607,2912.33126327,
RN,2414159,Tenente Laurentino Cruz,,,,1912.93397636,
RN,2414209,Tibau do Sul,1024,1270,1758.18263879,3098.34888966,
RN,2414308,Timbaúba dos Batistas,462,583,987.11336288,931.17180455,
RN,2414407,Touros,5345,6358,8573.02013289,9187.85903434,
RN,2414456,Triunfo Potiguar,,,,915.5931906,
RN,2414506,Umarizal,2013,4074,3984.950072,4379.30630079,
RN,2414605,Upanema,1842,1799,2784.30456599,3839.27118219,
RN,2414704,Várzea,2043,2502,2631.09251364,2851.64172781,
RN,2414753,Venha-Ver,,,,1348.04979578,
RN,2414803,Vera Cruz,1269,1681,2778.95586545,3406.20639733,
RN,2414902,Viçosa,252,392,498.44030094,510.62350554,
RN,2415008,Vila Flor,277,405,793.40868388,690.71501622,
RO,1100015,Alta Floresta D'Oeste,,,12222.25643174,12742.53049841,
RO,1100023,Ariquemes,,18993,35243.94859346,33637.21933586,
RO,1100031,Cabixi,,,2778.15079885,3233.78308157,
RO,1100049,Cacoal,,22615,30331.5784661801,34247.0584198501,
RO,1100056,Cerejeiras,,,7836.299366,8441.06206808,
RO,1100064,Colorado do Oeste,,,13468.11736054,9530.53873382,
RO,1100072,Corumbiara,,,,3748.69892839,
RO,1100080,Costa Marques,,,3373.27025951,4154.47840475,
RO,1100098,Espigão D'Oeste,,,8875.49814999,10398.03488523,
RO,1100106,Guajará-Mirim,8134,10400,11586.92027371,15774.99358684,
RO,1100114,Jaru,,,22922.15669858,23723.71188551,
RO,1100122,Ji-Paraná,,42474,37245.5022001799,49268.0487397,
RO,1100130,Machadinho D'Oeste,,,6564.02306542,7900.24541056,
RO,1100148,Nova Brasilândia D'Oeste,,,5400.59415059,7572.34374239,
RO,1100155,Ouro Preto do Oeste,,,29574.1504177901,19044.6810688,
RO,1100189,Pimenta Bueno,,10661,18774.24567973,13593.52502169,
RO,1100205,Porto Velho,25769,47942,112661.058496069,150302.66262688,
RO,1100254,Presidente Médici,,,12429.24693713,11907.46045764,
RO,1100262,Rio Crespo,,,,1347.76436916,
RO,1100288,Rolim de Moura,,,22904.37442953,21995.43088662,
RO,1100296,Santa Luzia D'Oeste,,,4858.47708891,5056.96865958,
RO,1100304,Vilhena,,18363,16118.35950667,26114.52604763,
RO,1100320,São Miguel do Guaporé,,,6987.90784539,10411.05872769,
RO,1100338,Nova Mamoré,,,2432.33146041,5932.74176914,
