Capital residencial - total
Sigla,Código,Município,1970,1980,1991,2000,
PI,2210201,São José do Piauí,6407.5607673577,9314.0135695102,12829.0091108072,24147.5733707051,
PI,2210300,São Julião,7580.737289738,13986.05435894,14645.1047416683,20448.614661831,
PI,2210359,São Lourenço do Piauí,,,,7540.2725632397,
PI,2210375,São Luis do Piauí,,,,6580.7932046906,
PI,2210383,São Miguel da Baixa Grande,,,,7288.6179302757,
PI,2210391,São Miguel do Fidalgo,,,,5742.9283320039,
PI,2210409,São Miguel do Tapuio,17438.365150164,23297.2823903271,30647.8344610482,49606.855578686,
PI,2210508,São Pedro do Piauí,17609.6629224453,15460.1863738312,23781.8674167177,44078.5074388076,
PI,2210607,São Raimundo Nonato,62593.8121338465,107752.470273924,87178.8499590756,142786.854120864,
PI,2210623,Sebastião Barros,,,,7036.0711389713,
PI,2210631,Sebastião Leal,,,,12110.0668145479,
PI,2210656,Sigefredo Pacheco,,,,20143.3056515029,
PI,2210706,Simões,16899.1150130629,27363.2972338064,31029.3982216188,42736.2893391907,
PI,2210805,Simplício Mendes,17465.8215855506,37270.5320998459,42073.9384433434,60456.59061008,
PI,2210904,Socorro do Piauí,3339.0607451381,2920.2590913322,9195.6817920512,12217.798160875,
PI,2210938,Sussuapara,,,,16667.6866633898,
PI,2210953,Tamboril do Piauí,,,,7197.6951560343,
PI,2210979,Tanque do Piauí,,,,6486.7611314139,
PI,2211001,Teresina,1202487.010891,3118576.76111416,5321768.66629705,7796204.07094465,
PI,2211100,União,57641.6772219499,63349.0695748806,63178.7242476526,132854.130124043,
PI,2211209,Uruçuí,10594.050498112,32584.1328500233,32624.4090776673,85606.823175053,
PI,2211308,Valença do Piauí,25789.6782723914,58545.9114937836,80081.782013431,138547.9258236,
PI,2211357,Várzea Branca,,,,6619.529904663,
PI,2211407,Várzea Grande,7848.2062745665,9166.5277320455,12660.3444562982,21259.5810300008,
PI,2211506,Vera Mendes,,,,6945.692857226,
PI,2211605,Vila Nova do Piauí,,,,5319.3195312309,
PI,2211704,Wall Ferraz,,,,10391.7240039869,
PR,4100103,Abatiá,42017.3286898055,35786.4070410608,41068.2747773657,63232.8438642742,
PR,4100202,Adrianópolis,50853.1500829307,40832.6666728688,30217.354219419,63313.3788985743,
PR,4100301,Agudos do Sul,16848.0045880587,18474.5639373773,18333.4508414918,70838.3049118953,
PR,4100400,Almirante Tamandaré,60549.3779730649,188943.625369466,578938.606501358,1326683.81797246,
PR,4100459,Altamira do Paraná,,,18616.55293448,31341.2885160404,
PR,4100509,Altônia,107866.32568042,165603.258977003,105646.430390874,185012.555564551,
PR,4100608,Alto Paraná,88077.3309743532,75204.174348462,63688.0601137021,140319.972327474,
PR,4100707,Alto Piquiri,106134.241457633,97995.0403768434,72824.5216708533,82851.0427252622,
PR,4100806,Alvorada do Sul,73969.6932234237,68905.4468823949,57090.4123011005,88008.9380175191,
PR,4100905,Amaporã,14921.8376425417,17221.3421633679,14713.5461838751,36654.3085129774,
PR,4101002,Ampére,27628.1560526848,51229.4589416625,47921.5839803681,139252.839139553,
PR,4101051,Anahy,,,,19722.8313228562,
PR,4101101,Andirá,116203.909934719,158474.225701851,178845.267334482,267501.049909954,
PR,4101150,Ângulo,,,,39135.5205879727,
PR,4101200,Antonina,147597.032374164,129937.39331746,101227.631228495,211259.697060003,
PR,4101309,Antônio Olinto,18504.9057693479,16721.3308814725,17209.4074688372,33477.8030393609,
PR,4101408,Apucarana,603132.800347149,755674.264496059,906853.875808982,1550510.1217482,
PR,4101507,Arapongas,530125.800436246,515689.780697772,633442.414054264,1243571.09905306,
PR,4101606,Arapoti,52711.7208883849,72963.3930376858,118054.819536842,207302.447405329,
PR,4101655,Arapuã,,,,22004.7303075037,
PR,4101705,Araruna,71514.1801281159,54463.0283380097,52830.9709459432,133349.897145484,
PR,4101804,Araucária,109611.825524291,265716.677767649,688490.342677603,1751134.79311376,
PR,4101853,Ariranha do Ivaí,,,,14092.4984984558,
PR,4101903,Assaí,154166.154968383,148124.549655162,127406.574734959,181940.344530191,
PR,4102000,Assis Chateaubriand,214625.923293793,352160.917337979,248529.091618556,378652.775762653,
PR,4102109,Astorga,162808.219836335,146691.555334462,167576.952197195,299725.334242026,
PR,4102208,Atalaia,20421.0939843185,21435.9470481096,25074.7386494351,42149.4161475353,
PR,4102307,Balsa Nova,26191.4594624171,25092.4386316724,59049.6414454075,155528.205924942,
PR,4102406,Bandeirantes,207522.486442572,242220.958140826,270900.021682912,427782.603930258,
PR,4102505,Barbosa Ferraz,75696.7271893822,106364.846584496,71031.8709755501,106207.371351056,
PR,4102604,Barracão,41260.199754872,52337.157018527,60290.2385697933,97093.584491138,
PR,4102703,Barra do Jacaré,22515.9581803029,20969.1049515538,16067.5654961796,24438.9790469562,
PR,4102752,Bela Vista da Caroba,,,,20650.6608446401,
PR,4102802,Bela Vista do Paraíso,105275.429888733,115242.043911989,116373.035485553,186622.190226347,
PR,4102901,Bituruna,26875.8430350589,45345.47570345,51365.223105864,129944.81353051,
PR,4103008,Boa Esperança,31621.4324043327,30239.7338362386,34050.9512882402,42912.4818342166,
PR,4103024,Boa Esperança do Iguaçu,,,,18901.2834155965,
PR,4103040,Boa Ventura de São Roque,,,,28045.7865441088,
PR,4103057,Boa Vista da Aparecida,,,24746.5102269933,54581.8285771364,
PR,4103107,Bocaiúva do Sul,40701.2561806133,39533.2504064696,53736.0595607834,115463.503728286,
PR,4103156,Bom Jesus do Sul,,,,19023.0983569886,
PR,4103206,Bom Sucesso,49513.7183559343,35049.4277220618,30047.5455211866,51899.064857646,
PR,4103222,Bom Sucesso do Sul,,,,24819.7433251153,
PR,4103305,Borrazópolis,77750.4849903759,62923.5267823867,53038.954632185,73589.1290026474,
PR,4103354,Braganey,,,24918.7647858046,38400.1089864323,
PR,4103370,Brasilândia do Sul,,,,28052.4011863097,
PR,4103404,Cafeara,13913.0334774781,11835.9891473185,12604.2468690777,19427.3868618441,
PR,4103453,Cafelândia,,,55878.9277194747,151106.885807173,
PR,4103479,Cafezal do Sul,,,,33647.0724495919,
PR,4103503,Califórnia,42868.2436456037,36922.1265672169,35388.4512674782,75803.3043235221,
PR,4103602,Cambará,195544.632853945,218820.254103687,194779.089963711,336065.880419169,
PR,4103701,Cambé,234157.558166128,450433.048598333,620883.903794977,1641387.60632563,
PR,4103800,Cambira,65121.7525095446,47090.6987624752,43955.7600848851,64437.6514845905,
PR,4103909,Campina da Lagoa,77297.3065826268,84954.3213688212,85050.0516943152,119027.686704465,
PR,4103958,Campina do Simão,,,,18059.4732591372,
PR,4104006,Campina Grande do Sul,36833.4329098568,45126.8790501579,158677.560704419,601138.002897928,
PR,4104055,Campo Bonito,,,10004.8537399874,26728.2760553116,
PR,4104105,Campo do Tenente,15932.6417194517,14382.6857333695,18944.9107200684,47420.4253542352,
PR,4104204,Campo Largo,294013.254091876,494654.170078294,856577.4588042,1837414.26504083,
PR,4104253,Campo Magro,,,,330377.606255647,
PR,4104303,Campo Mourão,368192.928672345,529315.618873365,744015.19763314,1104177.11023658,
PR,4104402,Cândido de Abreu,36559.3193662302,38558.6403740686,42671.1149961293,80232.6235518886,
PR,4104428,Candói,,,,73719.1126709053,
PR,4104451,Cantagalo,,,39820.8876847149,73478.7926679077,
PR,4104501,Capanema,68570.3448708055,119319.544982874,77698.3052404197,167733.744427939,
PR,4104600,Capitão Leônidas Marques,51832.3128819905,117624.307768647,60130.1028450934,117475.945395796,
PR,4104659,Carambeí,,,,164624.097587595,
PR,4104709,Carlópolis,53654.6576007616,63864.5411998175,58973.3432432,130078.593035489,
PR,4104808,Cascavel,501734.44151619,1513043.73630104,2231050.71132674,3814490.41872349,
PR,4104907,Castro,236138.333990027,349022.944366668,402032.473631295,629780.149749934,
PR,4105003,Catanduvas,70726.9155711756,93948.2982975328,28961.7329279346,62830.5218342563,
PR,4105102,Centenário do Sul,72931.4214883025,80667.0279457071,73321.136739149,101647.373527246,
PR,4105201,Cerro Azul,56918.3556881407,39722.5495117718,48042.0254518648,127828.202773978,
PR,4105300,Céu Azul,65813.8713586257,118125.30449413,62912.8108571465,118464.988145654,
PR,4105409,Chopinzinho,79814.0298427916,142068.308582788,90078.5001658021,190943.218278052,
PR,4105508,Cianorte,307897.379917839,344708.422794632,429311.178897581,763155.934765741,
PR,4105607,Cidade Gaúcha,42836.0083161401,45718.2908473528,46364.3804890489,105066.997490781,
PR,4105706,Clevelândia,78969.1660675237,108157.288801022,105926.176952778,192128.722227499,
PR,4105805,Colombo,120204.627955204,467766.171435026,1230994.86002421,3419778.73485424,
PR,4105904,Colorado,80023.8854755564,121575.59085821,185875.161073206,323102.425852079,
PR,4106001,Congonhinhas,52214.7957965581,30560.8992857422,27335.5053787062,54970.9692964953,
PR,4106100,Conselheiro Mairinck,20385.2213920562,13226.1489873267,17464.4514963119,35671.4376797645,
PR,4106209,Contenda,34460.4617212407,41776.763433363,68245.8260859382,157466.521045943,
PR,4106308,Corbélia,114026.14233978,165516.175753174,112202.92473031,179165.22618969,
PR,4106407,Cornélio Procópio,404901.726815905,484715.039219421,571642.630842883,789317.293570614,
PR,4106456,Coronel Domingos Soares,,,,26525.9367806598,
PR,4106506,Coronel Vivida,92230.5024181086,140510.412358154,129235.598372357,219845.210113477,
PR,4106555,Corumbataí do Sul,,,13228.4206249404,30088.5753829303,
PR,4106571,Cruzeiro do Iguaçu,,,,27688.2072532546,
PR,4106605,Cruzeiro do Oeste,157088.282155253,159990.828856408,134536.339455619,200162.10034721,
PR,4106704,Cruzeiro do Sul,24660.5517902641,21221.5086448335,22386.7878433239,42683.1284441446,
PR,4106803,Cruz Machado,32721.4294278046,44707.4857680149,41880.6876688518,90063.1623133394,
PR,4106852,Cruzmaltina,,,,20198.0043643934,
PR,4106902,Curitiba,13260374.2291688,21703971.2221171,39296358.3237327,61970909.6178893,
PR,4107009,Curiúva,68450.1483194563,80345.4623425254,29588.3577844445,81607.6088446269,
PR,4107108,Diamante do Norte,28071.3819646338,37623.96721303,39961.9514649172,55442.8844188513,
PR,4107124,Diamante do Sul,,,,15366.9285953147,
PR,4107157,Diamante D'Oeste,,,20768.2972947273,31271.9020775755,
PR,4107207,Dois Vizinhos,108857.367065857,183329.80205492,218451.251546628,381348.917240832,
PR,4107256,Douradina,,,30759.2236693524,58749.8281656568,
PR,4107306,Doutor Camargo,34911.1123350752,36366.8726060704,33895.6361817064,66400.3540581992,
PR,4107405,Enéas Marques,30052.9871820537,39559.0420486362,33573.7845600243,50995.0880819629,
PR,4107504,Engenheiro Beltrão,85518.8968767731,94474.1331219126,86533.1258405354,153057.32820281,
PR,4107520,Esperança Nova,,,,16605.9101594454,
PR,4107538,Entre Rios do Oeste,,,,45468.9993755563,
PR,4107546,Espigão Alto do Iguaçu,,,,26350.6326584295,
PR,4107553,Farol,,,,23179.9860696204,
PR,4107603,Faxinal,123026.038345625,97567.5238872486,90248.8714672458,144114.789224482,
PR,4107652,Fazenda Rio Grande,,,,996699.38740282,
PR,4107702,Fênix,34921.9323585978,28001.2360860832,24819.1920086856,43020.9863751295,
PR,4107736,Fernandes Pinheiro,,,,31906.2407524598,
PR,4107751,Figueira,,,45987.139473084,77381.2506825084,
PR,4107801,Floraí,41618.1251047351,39494.1482512813,38567.9550608942,64476.284865683,
PR,4107850,Flor da Serra do Sul,,,,28160.7416224193,
PR,4107900,Floresta,27606.0013012575,29058.9694515527,33377.072106855,56718.9173190825,
PR,4108007,Florestópolis,38864.5789768208,59859.6213294197,67940.1454909081,104398.517722411,
PR,4108106,Flórida,9394.1487622824,10705.4651157355,14646.8561456883,25947.6321096896,
PR,4108205,Formosa do Oeste,110381.651125154,121468.371391251,70741.3873197414,75697.8203588983,
PR,4108304,Foz do Iguaçu,254258.197755603,1469443.94047447,1982424.57039596,3699391.5999777,
PR,4108320,Francisco Alves,,55616.3381937289,33860.1186992195,51578.6177633824,
PR,4108403,Francisco Beltrão,184403.135924308,361034.130626636,479927.736898582,945538.253663701,
PR,4108452,Foz do Jordão,,,,36839.6330749223,
PR,4108502,General Carneiro,21665.5663168418,44534.867742399,45403.4009977773,105860.464995603,
PR,4108551,Godoy Moreira,,,10221.1904369482,18069.1959365912,
PR,4108601,Goioerê,197020.312348399,261536.164672238,271290.487628624,321654.930333938,
PR,4108650,Goioxim,,,,26571.4793336142,
PR,4108700,Grandes Rios,78882.8203069709,77027.6081558691,30913.1166655354,50029.7584061111,
PR,4108809,Guaíra,138958.345367654,228005.224489569,220475.743207872,334374.63253787,
PR,4108908,Guairaçá,21670.8734674477,28916.8566482245,24929.2345102847,45142.850865343,
PR,4108957,Guamiranga,,,,30932.9951648241,
PR,4109005,Guapirama,14917.9537468891,14341.0308808016,17376.2518296073,30640.3910832285,
PR,4109104,Guaporema,19070.5230870241,11119.3163083888,10727.3538214407,18228.3857924559,
PR,4109203,Guaraci,29601.810943266,29132.8445002912,30506.5875284967,45857.0719818854,
PR,4109302,Guaraniaçu,85730.5633442722,113711.896235119,77097.4400290283,140344.491051195,
PR,4109401,Guarapuava,651328.398479802,1005416.26496689,1131813.87070549,1896180.95872535,
PR,4109500,Guaraqueçaba,22199.4789947678,18948.3160218957,18355.2810519877,48849.6313358182,
PR,4109609,Guaratuba,55148.2293403152,81642.7366421381,139687.188715179,322171.695658385,
PR,4109658,Honório Serpa,,,,31793.5709258156,
PR,4109708,Ibaiti,125082.489449977,122075.740296161,125673.363159615,238583.07430629,
PR,4109757,Ibema,,,22236.1330779949,40464.5381172239,
PR,4109807,Ibiporã,186813.400858296,255530.185278507,333345.057929775,864119.908193591,
PR,4109906,Icaraíma,59755.2557080022,72852.3816350357,50311.0420804671,84932.8870510362,
PR,4110003,Iguaraçu,37737.3130752813,31676.1753421844,27730.7695041783,55161.3018689403,
PR,4110052,Iguatu,,,,14840.5620864632,
PR,4110078,Imbaú,,,,56585.4803990159,
PR,4110102,Imbituva,75786.2431805739,95843.0099459885,93381.3440827449,185137.797756218,
PR,4110201,Inácio Martins,27469.7781245982,31781.568960698,25130.1992299985,59213.8309002002,
PR,4110300,Inajá,14448.9669445896,11155.7451917653,11506.2251162963,28294.0999994577,
PR,4110409,Indianópolis,25761.6311653127,34904.529745546,27312.71826757,37212.8458038093,
PR,4110508,Ipiranga,34028.671398249,31758.9559097793,40956.235958099,89221.5669735329,
PR,4110607,Iporã,173884.859385002,164644.366848424,116322.292679754,149079.847246817,
PR,4110656,Iracema do Oeste,,,,20502.5815067797,
PR,4110706,Irati,281483.741641471,301851.776112509,306811.620609211,588502.800231566,
PR,4110805,Iretama,37856.6776327924,54658.7775475097,44174.1215226625,68911.2936827268,
PR,4110904,Itaguajé,30970.0364524864,27588.8356266592,20283.0346317488,37933.4260124405,
PR,4110953,Itaipulândia,,,,60924.5355763283,
PR,4111001,Itambaracá,44573.6373321341,37295.8399794031,43829.7833943514,59681.7187955137,
PR,4111100,Itambé,46898.3304148099,41814.1242380698,39426.0034843813,77084.0297853417,
PR,4111209,Itapejara d'Oeste,31831.1152915949,49903.8227827057,41615.2610720122,81689.7725860205,
PR,4111258,Itaperuçu,,,,219565.021259165,
PR,4111308,Itaúna do Sul,11088.3528092885,16043.3051434353,18685.0797825308,31391.2874039523,
PR,4111407,Ivaí,28010.2887712694,33185.3905770239,32416.6334323671,66791.4039473928,
PR,4111506,Ivaiporã,252211.840661653,269462.96225858,211773.739759143,292821.840607895,
PR,4111555,Ivaté,,,,55820.5951149488,
PR,4111605,Ivatuba,35794.742763585,18736.1469298144,17504.6738208125,27300.0078977561,
PR,4111704,Jaboti,17800.9404588821,17102.0628753887,16570.7245016012,37215.1437043841,
PR,4111803,Jacarezinho,328551.955229169,387234.175166513,408961.93283839,564546.965185328,
PR,4111902,Jaguapitã,72363.3435167426,63645.7973629618,67025.9685434109,146649.092197651,
PR,4112009,Jaguariaíva,102442.440671658,90823.1915249761,163834.424495589,323311.769623554,
PR,4112108,Jandaia do Sul,152617.660028307,137870.99956072,145239.528446591,260722.260822381,
PR,4112207,Janiópolis,61510.8711753134,42214.2055581815,44061.9608814523,59807.0199375118,
PR,4112306,Japira,20408.51113868,18330.910795441,14876.297608893,32901.6259627839,
PR,4112405,Japurá,43708.5946571913,49061.0416543169,44513.7893425551,87382.8352397413,
PR,4112504,Jardim Alegre,81707.1786707111,101227.987754574,79020.9982492195,90893.298213799,
PR,4112603,Jardim Olinda,7164.7962620118,5885.6603915771,7221.7053010186,9746.7377566364,
PR,4112702,Jataizinho,53311.7144737007,74206.7864335521,66816.1849516475,183223.070516505,
PR,4112751,Jesuítas,,,54735.5683912667,85915.2599255914,
PR,4112801,Joaquim Távora,58891.3897915372,58746.4637479215,57970.8208876333,121859.520881766,
PR,4112900,Jundiaí do Sul,25292.7258929328,27809.8249670205,19398.7209503738,28967.6599568351,
PR,4112959,Juranda,,,34517.5242727039,60153.5388552177,
PR,4113007,Jussara,37123.5727465269,32586.3610935848,37307.0875931808,67436.7527149531,
PR,4113106,Kaloré,43338.4509684712,33238.0808256001,31705.2657779679,41699.3526749856,
PR,4113205,Lapa,172580.409621915,212234.066275641,236126.486391151,434789.863407578,
PR,4113254,Laranjal,,,,21908.3402574276,
PR,4113304,Laranjeiras do Sul,147821.263440299,262736.750526,220003.325341739,280463.83515549,
PR,4113403,Leópolis,32591.7628110162,26920.5147048137,24065.6851171029,39908.9232507761,
PR,4113429,Lidianópolis,,,,31972.181281957,
PR,4113452,Lindoeste,,,13197.4348085561,35675.6783557268,
PR,4113502,Loanda,102695.570610587,137698.561579771,133354.451989266,216209.344724373,
PR,4113601,Lobato,21359.0902887758,18048.7868323378,25111.5432784726,60905.5955398264,
PR,4113700,Londrina,2825846.55921881,4417246.58010452,6420838.97230682,12197451.5584107,
PR,4113734,Luiziana,,,24852.8324727039,45014.4462772408,
PR,4113759,Lunardelli,,,24620.7275768295,39798.8855333255,
PR,4113809,Lupionópolis,25016.8202696487,28270.1961241598,23368.9464986335,42051.3265259209,
PR,4113908,Mallet,44297.4031464742,40394.4708299715,45636.560925892,99595.3965833173,
PR,4114005,Mamborê,86961.807634251,100151.142746433,73035.0644980511,130824.094917457,
PR,4114104,Mandaguaçu,81717.0134592542,82239.7436394156,90214.1977465576,284642.800653402,
PR,4114203,Mandaguari,181900.574472858,172468.886444847,210217.443568352,563903.967124423,
PR,4114302,Mandirituba,36377.2074276253,69644.5326380708,304262.112589856,226116.32340508,
