Renda per capita média
Sigla,Código,Município,1991,2000,2010,
PI,2210359,São Lourenço do Piauí,105.79,123.24,261.24,
PI,2210375,São Luis do Piauí,65.13,118.32,202.89,
PI,2210383,São Miguel da Baixa Grande,86.24,104.12,256.03,
PI,2210391,São Miguel do Fidalgo,59.65,72.9,185.84,
PI,2210409,São Miguel do Tapuio,70.3,113.58,189.01,
PI,2210508,São Pedro do Piauí,98.94,149.13,249.23,
PI,2210607,São Raimundo Nonato,170.42,231.3,406.2,
PI,2210623,Sebastião Barros,46.09,98.02,189.25,
PI,2210631,Sebastião Leal,43.4,112.67,198.01,
PI,2210656,Sigefredo Pacheco,93.78,98.06,200.91,
PI,2210706,Simões,126.09,132.29,261.23,
PI,2210805,Simplício Mendes,167.93,248.04,362.56,
PI,2210904,Socorro do Piauí,96.84,103.73,195.08,
PI,2210938,Sussuapara,105.7,146.32,265.42,
PI,2210953,Tamboril do Piauí,64.19,129.9,189.63,
PI,2210979,Tanque do Piauí,97.27,115.27,250.37,
PI,2211001,Teresina,346.37,498.4,757.57,
PI,2211100,União,101.25,126.81,232.7,
PI,2211209,Uruçuí,124.67,177.16,364.39,
PI,2211308,Valença do Piauí,171.2,274.03,380.19,
PI,2211357,Várzea Branca,67.52,96.88,201.49,
PI,2211407,Várzea Grande,99.28,170.67,251.64,
PI,2211506,Vera Mendes,51.34,108.13,173.56,
PI,2211605,Vila Nova do Piauí,94.5,129.37,259.38,
PI,2211704,Wall Ferraz,44.95,121.39,195.12,
PR,4100103,Abatiá,237.64,286.5,535.86,
PR,4100202,Adrianópolis,214.45,228.71,440.79,
PR,4100301,Agudos do Sul,220.73,303.22,519.63,
PR,4100400,Almirante Tamandaré,295.96,401.17,646.02,
PR,4100459,Altamira do Paraná,164.03,257.35,506.31,
PR,4100509,Altônia,231.77,367.42,585.49,
PR,4100608,Alto Paraná,267.22,390.74,548.25,
PR,4100707,Alto Piquiri,208.34,466.19,515.07,
PR,4100806,Alvorada do Sul,300.46,417.84,605.41,
PR,4100905,Amaporã,179.21,356.94,441.01,
PR,4101002,Ampére,208.12,468.09,618.76,
PR,4101051,Anahy,180.2,258.32,520.88,
PR,4101101,Andirá,291.12,467.95,587.51,
PR,4101150,Ângulo,194.8,445.96,641.37,
PR,4101200,Antonina,266.3,391.94,572.38,
PR,4101309,Antônio Olinto,151.57,227.23,393.68,
PR,4101408,Apucarana,399.06,566.79,804.81,
PR,4101507,Arapongas,461.73,596.95,855.02,
PR,4101606,Arapoti,432.74,657.87,684.8,
PR,4101655,Arapuã,121.14,207.82,424.27,
PR,4101705,Araruna,214.67,370.52,566.78,
PR,4101804,Araucária,372.53,488.09,814.39,
PR,4101853,Ariranha do Ivaí,137.11,288.32,420.24,
PR,4101903,Assaí,397.23,393,723.56,
PR,4102000,Assis Chateaubriand,342.16,685.92,676.1,
PR,4102109,Astorga,373.74,533.05,875.14,
PR,4102208,Atalaia,287.1,455.24,649.55,
PR,4102307,Balsa Nova,283.05,401.2,652.54,
PR,4102406,Bandeirantes,329.08,454.61,679.72,
PR,4102505,Barbosa Ferraz,205.06,316.66,507.7,
PR,4102604,Barracão,388.79,458.96,688.92,
PR,4102703,Barra do Jacaré,286.48,403.65,543.58,
PR,4102752,Bela Vista da Caroba,152.04,239.45,507.41,
PR,4102802,Bela Vista do Paraíso,360.85,516.13,710.14,
PR,4102901,Bituruna,206.15,333.1,443.43,
PR,4103008,Boa Esperança,336.57,329.27,575.77,
PR,4103024,Boa Esperança do Iguaçu,164.99,331.03,527.03,
PR,4103040,Boa Ventura de São Roque,112.89,357.81,415.44,
PR,4103057,Boa Vista da Aparecida,135.42,361.45,510.39,
PR,4103107,Bocaiúva do Sul,242.39,374.46,547.26,
PR,4103156,Bom Jesus do Sul,132.13,217.03,430.51,
PR,4103206,Bom Sucesso,253.07,357.11,592.27,
PR,4103222,Bom Sucesso do Sul,208.68,377.52,639.33,
PR,4103305,Borrazópolis,275.83,311.33,604.08,
PR,4103354,Braganey,201.23,235.4,580.75,
PR,4103370,Brasilândia do Sul,187.88,356.01,550.58,
PR,4103404,Cafeara,213.63,313.98,560.67,
PR,4103453,Cafelândia,587.75,514.95,721.38,
PR,4103479,Cafezal do Sul,146.4,400.1,569.82,
PR,4103503,Califórnia,259.11,405.51,698.38,
PR,4103602,Cambará,481.93,481.19,666.89,
PR,4103701,Cambé,349.31,526.73,723.34,
PR,4103800,Cambira,260.58,412.58,630.19,
PR,4103909,Campina da Lagoa,214.35,376.46,540.04,
PR,4103958,Campina do Simão,155,229.43,330.48,
PR,4104006,Campina Grande do Sul,343.64,426.01,671.29,
PR,4104055,Campo Bonito,192.39,241.69,585.04,
PR,4104105,Campo do Tenente,188.7,284.74,488.06,
PR,4104204,Campo Largo,368.38,530.78,749.21,
PR,4104253,Campo Magro,329.26,449.09,567.04,
PR,4104303,Campo Mourão,421.49,559.12,843.42,
PR,4104402,Cândido de Abreu,133.76,220.44,438.62,
PR,4104428,Candói,208.71,355.87,472.4,
PR,4104451,Cantagalo,195.95,298.39,424.57,
PR,4104501,Capanema,253.62,460.51,701.11,
PR,4104600,Capitão Leônidas Marques,216.34,497.3,670.16,
PR,4104659,Carambeí,349.58,539.54,711.5,
PR,4104709,Carlópolis,239.81,408.15,608.82,
PR,4104808,Cascavel,522.11,695.48,1003.38,
PR,4104907,Castro,377.04,460.48,639.54,
PR,4105003,Catanduvas,266.91,375.76,539.43,
PR,4105102,Centenário do Sul,306.22,343.71,571.32,
PR,4105201,Cerro Azul,160.89,245.88,342.88,
PR,4105300,Céu Azul,340.03,520.25,759.41,
PR,4105409,Chopinzinho,218.85,442.43,802.23,
PR,4105508,Cianorte,393.48,615.21,837.13,
PR,4105607,Cidade Gaúcha,283.18,438.4,671.1,
PR,4105706,Clevelândia,249.83,386.28,696.71,
PR,4105805,Colombo,349.65,476.96,682.85,
PR,4105904,Colorado,369.16,560.59,833.7,
PR,4106001,Congonhinhas,162.57,276.95,471.57,
PR,4106100,Conselheiro Mairinck,210.36,533.31,534.5,
PR,4106209,Contenda,309.2,411.42,612.8,
PR,4106308,Corbélia,293.95,468.73,743.65,
PR,4106407,Cornélio Procópio,423.61,622.44,828.19,
PR,4106456,Coronel Domingos Soares,141.56,189.08,353.16,
PR,4106506,Coronel Vivida,284.04,381.81,679.98,
PR,4106555,Corumbataí do Sul,121.25,193.47,409.02,
PR,4106571,Cruzeiro do Iguaçu,179.09,282.36,636.1,
PR,4106605,Cruzeiro do Oeste,282.82,451.05,617.44,
PR,4106704,Cruzeiro do Sul,231.15,374.11,558.9,
PR,4106803,Cruz Machado,183.82,276.88,414.98,
PR,4106852,Cruzmaltina,156.03,234.93,456.21,
PR,4106902,Curitiba,878.39,1225.28,1581.04,
PR,4107009,Curiúva,170.43,258.81,455.24,
PR,4107108,Diamante do Norte,276.19,406.85,619.39,
PR,4107124,Diamante do Sul,84.7,264.97,344.73,
PR,4107157,Diamante D'Oeste,132.86,294.35,447.57,
PR,4107207,Dois Vizinhos,297.4,519.21,836.1,
PR,4107256,Douradina,255.51,441.69,708.51,
PR,4107306,Doutor Camargo,259.97,449.12,639.19,
PR,4107405,Enéas Marques,294.26,551.86,948.7,
PR,4107504,Engenheiro Beltrão,279.65,522.83,629.05,
PR,4107520,Esperança Nova,110.58,298.19,584.46,
PR,4107538,Entre Rios do Oeste,576.52,724.94,1013.75,
PR,4107546,Espigão Alto do Iguaçu,106.59,323.85,409.12,
PR,4107553,Farol,206.71,324.23,521.09,
PR,4107603,Faxinal,315.29,462.23,612.79,
PR,4107652,Fazenda Rio Grande,338.48,395.64,677.31,
PR,4107702,Fênix,206.34,333.52,514.41,
PR,4107736,Fernandes Pinheiro,196.65,288.26,446.98,
PR,4107751,Figueira,267.06,347.12,551.93,
PR,4107801,Floraí,318.02,474.28,792.48,
PR,4107850,Flor da Serra do Sul,114.28,307.36,549.7,
PR,4107900,Floresta,441.32,471.14,649.71,
PR,4108007,Florestópolis,283.1,325.12,555.82,
PR,4108106,Flórida,346.22,419.18,652.52,
PR,4108205,Formosa do Oeste,334.08,366.94,593.44,
PR,4108304,Foz do Iguaçu,569.72,648.86,842.26,
PR,4108320,Francisco Alves,219.68,294.22,512.87,
PR,4108403,Francisco Beltrão,375.21,608.79,895.36,
PR,4108452,Foz do Jordão,193,289.16,467.65,
PR,4108502,General Carneiro,278.94,350.17,423.27,
PR,4108551,Godoy Moreira,122.09,214.46,434.45,
PR,4108601,Goioerê,394.08,452.51,707.58,
PR,4108650,Goioxim,77.25,233.97,320.16,
PR,4108700,Grandes Rios,250.1,278.91,455.19,
PR,4108809,Guaíra,363.44,502.14,795.84,
PR,4108908,Guairaçá,234.76,325.88,614.06,
PR,4108957,Guamiranga,168.75,214.7,478.34,
PR,4109005,Guapirama,221.15,328.18,505.91,
PR,4109104,Guaporema,191.69,313.96,572.72,
PR,4109203,Guaraci,342.58,399.24,595.93,
PR,4109302,Guaraniaçu,200.44,418.62,614.94,
PR,4109401,Guarapuava,394.52,583.96,750.09,
PR,4109500,Guaraqueçaba,165.2,205.43,307.8,
PR,4109609,Guaratuba,371.66,551.63,782.92,
PR,4109658,Honório Serpa,148.98,239.57,443.83,
PR,4109708,Ibaiti,287.54,352.52,787.74,
PR,4109757,Ibema,216.1,304.01,499.24,
PR,4109807,Ibiporã,364.65,550.76,706.25,
PR,4109906,Icaraíma,209.15,402.29,525.92,
PR,4110003,Iguaraçu,266.64,441.86,678.32,
PR,4110052,Iguatu,154.49,260.34,523.94,
PR,4110078,Imbaú,192.15,284.85,418.52,
PR,4110102,Imbituva,301.47,371.38,553.65,
PR,4110201,Inácio Martins,143.09,299.47,385.92,
PR,4110300,Inajá,230.51,326.36,538.69,
PR,4110409,Indianópolis,208.35,372.74,652.36,
PR,4110508,Ipiranga,184.77,337.16,564.83,
PR,4110607,Iporã,260.2,355.45,608.93,
PR,4110656,Iracema do Oeste,172.68,259.52,524.51,
PR,4110706,Irati,282.73,417.53,685.81,
PR,4110805,Iretama,179.88,325.28,608.11,
PR,4110904,Itaguajé,251.41,469.25,523.98,
PR,4110953,Itaipulândia,302,475.49,1019.87,
PR,4111001,Itambaracá,277.05,312.67,499.63,
PR,4111100,Itambé,301.57,476.5,588.49,
PR,4111209,Itapejara d'Oeste,242.42,419.5,674.12,
PR,4111258,Itaperuçu,184.4,268.62,468.04,
PR,4111308,Itaúna do Sul,201.77,271.57,460.51,
PR,4111407,Ivaí,180.21,284.21,469.13,
PR,4111506,Ivaiporã,290.99,440.86,666.73,
PR,4111555,Ivaté,189.35,306.36,563.82,
PR,4111605,Ivatuba,624.43,568.53,699.09,
PR,4111704,Jaboti,158,359.05,618.6,
PR,4111803,Jacarezinho,391.82,570.08,770.55,
PR,4111902,Jaguapitã,340.08,425.25,681.75,
PR,4112009,Jaguariaíva,385.7,428.69,616.79,
PR,4112108,Jandaia do Sul,397.53,561.05,803.28,
PR,4112207,Janiópolis,316.03,279.7,577.55,
PR,4112306,Japira,170.19,376.29,534.19,
PR,4112405,Japurá,237.37,440.63,615.19,
PR,4112504,Jardim Alegre,208.26,333.78,608.16,
PR,4112603,Jardim Olinda,209.35,311.34,515.05,
PR,4112702,Jataizinho,422.67,369.95,514.94,
PR,4112751,Jesuítas,229.35,445.69,551.65,
PR,4112801,Joaquim Távora,272.75,403.69,618.36,
PR,4112900,Jundiaí do Sul,248,524.24,485.95,
PR,4112959,Juranda,332.43,375.23,544.87,
PR,4113007,Jussara,307.01,384.36,688.1,
PR,4113106,Kaloré,299.99,327.84,528.02,
PR,4113205,Lapa,282.49,471.62,608.6,
PR,4113254,Laranjal,139.92,206.16,297.34,
PR,4113304,Laranjeiras do Sul,379.54,447.07,659.33,
PR,4113403,Leópolis,257.14,378.28,477.23,
PR,4113429,Lidianópolis,188.14,310.78,477.52,
PR,4113452,Lindoeste,171.38,272.79,462.44,
PR,4113502,Loanda,370.88,443.74,725.67,
PR,4113601,Lobato,431.91,536.9,653.7,
PR,4113700,Londrina,647.74,868.8,1083.35,
PR,4113734,Luiziana,222.08,297.72,482.03,
PR,4113759,Lunardelli,185.08,291.77,471.99,
PR,4113809,Lupionópolis,225.11,445.36,636.69,
PR,4113908,Mallet,241.15,403.55,552.86,
PR,4114005,Mamborê,366.54,351.55,616.46,
PR,4114104,Mandaguaçu,349.56,466.47,693.16,
PR,4114203,Mandaguari,370.57,471.92,762.54,
PR,4114302,Mandirituba,255.64,457.67,539.68,
PR,4114351,Manfrinópolis,108.87,229.76,435.85,
PR,4114401,Mangueirinha,186.57,402.77,605.97,
PR,4114500,Manoel Ribas,251.53,324.77,729.51,
PR,4114609,Marechal Cândido Rondon,413.67,669.62,1036.38,
PR,4114708,Maria Helena,192.38,255.89,552.13,
PR,4114807,Marialva,438.08,601.41,765.58,
PR,4114906,Marilândia do Sul,195.82,397.74,497.15,
PR,4115002,Marilena,196.67,341.72,461.09,
PR,4115101,Mariluz,244.97,306.51,466.87,
PR,4115200,Maringá,635.43,916.87,1202.63,
PR,4115309,Mariópolis,223.27,499.48,694.06,
PR,4115358,Maripá,416.8,585.53,781.94,
PR,4115408,Marmeleiro,247.35,388.34,751.42,
PR,4115457,Marquinho,100.17,216.85,366.3,
PR,4115507,Marumbi,263,356.39,642.72,
PR,4115606,Matelândia,308.21,467.2,683.91,
PR,4115705,Matinhos,460.42,567.59,814.03,
PR,4115739,Mato Rico,95.94,207.18,296.21,
PR,4115754,Mauá da Serra,349.24,353.45,487.69,
PR,4115804,Medianeira,417.54,547.46,914.67,
PR,4115853,Mercedes,352.97,571.71,657.38,
PR,4115903,Mirador,193.16,310.21,474.75,
PR,4116000,Miraselva,269.85,431.03,600.03,
PR,4116059,Missal,351.94,481.13,678.96,
PR,4116109,Moreira Sales,230.34,348.01,528.33,
PR,4116208,Morretes,307.26,439.03,665.51,
PR,4116307,Munhoz de Melo,224.5,443.62,637.77,
PR,4116406,Nossa Senhora das Graças,263.65,296.71,547.55,
PR,4116505,Nova Aliança do Ivaí,192.18,369.99,528.26,
PR,4116604,Nova América da Colina,188.71,317.77,472.29,
PR,4116703,Nova Aurora,271.07,513.69,734.83,
PR,4116802,Nova Cantu,244.94,324.58,446.81,
PR,4116901,Nova Esperança,383.76,498.78,719.26,
PR,4116950,Nova Esperança do Sudoeste,136.75,372.13,678.29,
PR,4117008,Nova Fátima,365.05,474.45,555.2,
PR,4117057,Nova Laranjeiras,114.36,308.58,366.26,
PR,4117107,Nova Londrina,380.17,523.92,777.47,
PR,4117206,Nova Olímpia,290.45,379.91,619.47,
PR,4117214,Nova Santa Bárbara,264.82,348.56,511.42,
PR,4117222,Nova Santa Rosa,336.27,486.03,758.84,
PR,4117255,Nova Prata do Iguaçu,235.52,381.36,668.06,
PR,4117271,Nova Tebas,116.91,249.56,408.22,
PR,4117297,Novo Itacolomi,197.14,243.65,553.56,
PR,4117305,Ortigueira,164.45,233.99,408.86,
PR,4117404,Ourizona,404.68,420.36,709.99,
PR,4117453,Ouro Verde do Oeste,261.59,307.11,578.86,
PR,4117503,Paiçandu,257.93,363.91,610.64,
PR,4117602,Palmas,358.59,489.33,575.55,
PR,4117701,Palmeira,341.1,542.16,729.05,
PR,4117800,Palmital,154.43,285.53,447.15,
PR,4117909,Palotina,452.63,707.35,904.85,
PR,4118006,Paraíso do Norte,326.37,495.42,864.18,
PR,4118105,Paranacity,287.67,437.47,582.06,
PR,4118204,Paranaguá,448.69,604.48,765.85,
PR,4118303,Paranapoema,191.35,286.32,549.69,
PR,4118402,Paranavaí,452.2,617.56,852.66,
PR,4118451,Pato Bragado,327.31,569.34,824.97,
PR,4118501,Pato Branco,506.94,736.2,1013.22,
PR,4118600,Paula Freitas,173.47,351.96,621.46,
PR,4118709,Paulo Frontin,304.2,345.94,579.76,
PR,4118808,Peabiru,267.15,393.34,737.63,
PR,4118857,Perobal,177.88,324.77,565.43,
PR,4118907,Pérola,296.61,454.85,637.59,
PR,4119004,Pérola d'Oeste,297.27,321.14,613.32,
PR,4119103,Piên,232.82,444.27,541.67,
PR,4119152,Pinhais,425.79,589.74,911.51,
PR,4119202,Pinhalão,214.34,370.88,545.95,
PR,4119251,Pinhal de São Bento,111.36,259.78,514.89,
PR,4119301,Pinhão,183.24,308,454.31,
PR,4119400,Piraí do Sul,280.78,410.79,631.84,
PR,4119509,Piraquara,384.81,425.7,581.74,
PR,4119608,Pitanga,278.82,360.41,609.77,
PR,4119657,Pitangueiras,186.13,368.78,518.34,
PR,4119707,Planaltina do Paraná,299.83,351.7,556.04,
PR,4119806,Planalto,190.86,358.72,641.16,
PR,4119905,Ponta Grossa,452.75,629.15,877.1,
PR,4119954,Pontal do Paraná,276.77,542.13,782.87,
PR,4120002,Porecatu,344.33,552.46,742.25,
PR,4120101,Porto Amazonas,204.21,402.32,655.76,
PR,4120150,Porto Barreiro,123.73,338,535.4,
PR,4120200,Porto Rico,216.16,356.86,590.58,
PR,4120309,Porto Vitória,267.03,340.08,531.11,
PR,4120333,Prado Ferreira,191.26,375.26,652.38,
PR,4120358,Pranchita,280.01,535.36,815.6,
PR,4120408,Presidente Castelo Branco,235.69,378.75,603.83,
PR,4120507,Primeiro de Maio,276.18,404.65,604.96,
PR,4120606,Prudentópolis,183.56,283.84,497.84,
PR,4120655,Quarto Centenário,258.07,291.18,723.41,
PR,4120705,Quatiguá,308.5,431.35,590.85,
PR,4120804,Quatro Barras,419.11,630.7,800.4,
PR,4120853,Quatro Pontes,287.67,580.73,1093.43,
PR,4120903,Quedas do Iguaçu,229.78,442.64,586.88,
PR,4121000,Querência do Norte,288.19,324.69,509.13,
PR,4121109,Quinta do Sol,262.33,345.3,583.64,
PR,4121208,Quitandinha,182.06,324.44,452.08,
PR,4121257,Ramilândia,249.77,237.34,426.7,
PR,4121307,Rancho Alegre,266.66,358.94,590.51,
PR,4121356,Rancho Alegre D'Oeste,457.71,489.85,528.21,
PR,4121406,Realeza,327.71,479.2,704.94,
PR,4121505,Rebouças,175.46,283.06,449.27,
PR,4121604,Renascença,321.37,349.31,831.49,
PR,4121703,Reserva,161.04,288.58,457.88,
PR,4121752,Reserva do Iguaçu,392.16,404.93,419.62,
PR,4121802,Ribeirão Claro,293.6,392.93,639.91,
PR,4121901,Ribeirão do Pinhal,246.4,380.85,563.87,
PR,4122008,Rio Azul,212.26,298.4,740.31,
PR,4122107,Rio Bom,202.96,287.42,524.89,
PR,4122156,Rio Bonito do Iguaçu,118.37,246.86,405.76,
PR,4122172,Rio Branco do Ivaí,106.76,231.29,387.85,
PR,4122206,Rio Branco do Sul,247.6,349.43,548.8,
PR,4122305,Rio Negro,390.06,527.38,709.13,
PR,4122404,Rolândia,435.85,641.94,819.52,
PR,4122503,Roncador,203.1,289.27,500.36,
PR,4122602,Rondon,252.35,428.71,724.58,
PR,4122651,Rosário do Ivaí,180.05,254.92,422.97,
PR,4122701,Sabáudia,275.33,423.5,663.2,
PR,4122800,Salgado Filho,196.49,262.02,557.15,
PR,4122909,Salto do Itararé,155.27,309.82,490.56,
PR,4123006,Salto do Lontra,168.56,351.83,650.57,
PR,4123105,Santa Amélia,327.96,350.38,470.75,
PR,4123204,Santa Cecília do Pavão,246.21,280.7,553.12,
PR,4123303,Santa Cruz de Monte Castelo,241.55,377.34,552.67,
PR,4123402,Santa Fé,334.9,475.75,709.44,
PR,4123501,Santa Helena,350.22,513.57,791.53,
PR,4123600,Santa Inês,245.59,356.21,533.95,
PR,4123709,Santa Isabel do Ivaí,251.33,403.2,610.69,
PR,4123808,Santa Izabel do Oeste,187.54,407.3,540.49,
PR,4123824,Santa Lúcia,183.82,377.53,578.04,
PR,4123857,Santa Maria do Oeste,97.22,193.28,334.84,
PR,4123907,Santa Mariana,335.05,399.86,564.1,
PR,4123956,Santa Mônica,133.16,248.16,614.27,
PR,4124004,Santana do Itararé,233.1,329.94,467.18,
PR,4124020,Santa Tereza do Oeste,252.45,348.17,573.27,
PR,4124053,Santa Terezinha de Itaipu,387.04,536.24,688.34,
PR,4124103,Santo Antônio da Platina,323.1,477.9,765.04,
PR,4124202,Santo Antônio do Caiuá,256.84,305.81,455.52,
PR,4124301,Santo Antônio do Paraíso,245.79,337.64,561.33,
PR,4124400,Santo Antônio do Sudoeste,201.16,329.84,585.95,
PR,4124509,Santo Inácio,319.89,429.04,829.4,
PR,4124608,São Carlos do Ivaí,251.43,390.19,635.85,
PR,4124707,São Jerônimo da Serra,181.5,291.14,393.81,
PR,4124806,São João,190.61,471.83,605.55,
PR,4124905,São João do Caiuá,258.17,323.9,545.41,
PR,4125001,São João do Ivaí,299.38,332.91,540.31,
PR,4125100,São João do Triunfo,175.31,256.36,471.43,
PR,4125209,São Jorge d'Oeste,190.89,420.46,641.7,
PR,4125308,São Jorge do Ivaí,374.02,542.95,738.42,
PR,4125357,São Jorge do Patrocínio,145.82,308.3,630.8,
PR,4125407,São José da Boa Vista,260.27,285.86,458.85,
PR,4125456,São José das Palmeiras,241.97,300.15,570.26,
PR,4125506,São José dos Pinhais,452.48,619.53,846.93,
PR,4125555,São Manoel do Paraná,159.99,338.99,710.62,
PR,4125605,São Mateus do Sul,285.98,499.73,669.78,
PR,4125704,São Miguel do Iguaçu,394.19,620.43,734.88,
PR,4125753,São Pedro do Iguaçu,233.38,282.68,573.84,
PR,4125803,São Pedro do Ivaí,285.99,449.08,632.22,
PR,4125902,São Pedro do Paraná,178.46,345.85,544.76,
PR,4126009,São Sebastião da Amoreira,256.17,351.33,582.81,
PR,4126108,São Tomé,257.78,373.14,651.78,
PR,4126207,Sapopema,168.37,248.67,603.35,
PR,4126256,Sarandi,278.21,377.73,554.48,
PR,4126272,Saudade do Iguaçu,152.09,627.32,604.56,
PR,4126306,Sengés,263.31,532.57,479.7,
PR,4126355,Serranópolis do Iguaçu,372.72,540.54,1012.88,
PR,4126405,Sertaneja,489.23,497.33,725.23,
PR,4126504,Sertanópolis,441.1,647.73,701.27,
PR,4126603,Siqueira Campos,293.33,407.53,655.16,
PR,4126652,Sulina,149.17,387.24,563.32,
PR,4126678,Tamarana,275.54,328.06,398.24,
PR,4126702,Tamboara,205.71,379.1,546.32,
PR,4126801,Tapejara,269.36,392.22,599.13,
PR,4126900,Tapira,182.07,335.39,583.51,
PR,4127007,Teixeira Soares,247.99,365.42,536.39,
PR,4127106,Telêmaco Borba,408.24,543.71,732.78,
PR,4127205,Terra Boa,244.39,382.7,653.34,
PR,4127304,Terra Rica,386.64,438.67,614.23,
PR,4127403,Terra Roxa,222.97,402.23,611.85,
PR,4127502,Tibagi,188.67,303.41,543.05,
PR,4127601,Tijucas do Sul,223.05,333.31,547.62,
PR,4127700,Toledo,465.39,610.94,876.72,
PR,4127809,Tomazina,225.12,361.05,489.45,
PR,4127858,Três Barras do Paraná,216.84,364.01,562.22,
PR,4127882,Tunas do Paraná,175.49,344.57,431.27,
PR,4127908,Tuneiras do Oeste,190.64,304.58,493.46,
PR,4127957,Tupãssi,273.84,535.42,711.31,
PR,4127965,Turvo,224.8,240.95,512.21,
PR,4128005,Ubiratã,374.13,373.22,648.36,
PR,4128104,Umuarama,448.1,616.93,880.6,
PR,4128203,União da Vitória,350.22,564.17,674.29,
PR,4128302,Uniflor,275.37,353.52,586.3,
PR,4128401,Uraí,393.6,435.66,617.75,
PR,4128500,Wenceslau Braz,282.99,449.27,594.42,
PR,4128534,Ventania,174.03,338.88,411.92,
PR,4128559,Vera Cruz do Oeste,282.12,394.8,632.91,
PR,4128609,Verê,175.93,427.65,661.18,
PR,4128625,Vila Alta,195.49,277.09,540.24,
PR,4128633,Doutor Ulysses,119.59,156.51,277.33,
PR,4128658,Virmond,194.61,351.57,655.2,
PR,4128708,Vitorino,331.83,448.1,742.97,
PR,4128807,Xambrê,180.8,352.72,633.91,
PR,4199919,Assunguy de Cima,,,,
PR,4199929,Conchas,,,,
PR,4199939,Palmira,,,,
PR,4199949,Porto de Cima,,,,
RJ,3300100,Angra dos Reis,390.55,563.68,798.68,
RJ,3300159,Aperibé,223.24,488.93,516.14,
RJ,3300209,Araruama,308.46,518.71,680.88,
RJ,3300225,Areal,286.84,512.35,571.74,
RJ,3300233,Armação dos Búzios,444.7,762.32,851.39,
RJ,3300258,Arraial do Cabo,389.19,603.14,714.47,
RJ,3300308,Barra do Piraí,396.7,543.44,719.16,
RJ,3300407,Barra Mansa,390.17,569.44,705.1,
RJ,3300456,Belford Roxo,271.63,378.74,491.51,
RJ,3300506,Bom Jardim,342.32,477.65,649.62,
RJ,3300605,Bom Jesus do Itabapoana,269.55,475.1,717.69,
RJ,3300704,Cabo Frio,410.62,630.38,815.75,
RJ,3300803,Cachoeiras de Macacu,269.94,438.38,604.45,
RJ,3300902,Cambuci,273.93,393.34,524.88,
RJ,3300936,Carapebus,241.62,402.08,620.35,
RJ,3300951,Comendador Levy Gasparian,244.74,386.19,537.66,
RJ,3301009,Campos dos Goytacazes,371.75,490.87,682.59,
RJ,3301108,Cantagalo,331.14,511.26,641.61,
RJ,3301157,Cardoso Moreira,153.5,327.08,465.04,
RJ,3301207,Carmo,295.15,547.72,559.66,
RJ,3301306,Casimiro de Abreu,356.91,566.64,768.45,
RJ,3301405,Conceição de Macabu,283.42,431.82,614.57,
RJ,3301504,Cordeiro,403.08,544.35,724.29,
RJ,3301603,Duas Barras,253.92,383.63,540.35,
RJ,3301702,Duque de Caxias,343.58,463.23,592.81,
RJ,3301801,Engenheiro Paulo de Frontin,270.55,470.64,529.05,
RJ,3301850,Guapimirim,278.45,471.04,594.06,
RJ,3301876,Iguaba Grande,313.55,639.25,818.01,
RJ,3301900,Itaboraí,276.47,410.66,584.35,
RJ,3302007,Itaguaí,324.74,493.91,635.5,
