Percentual da população de menos de 15 anos e da população de 65 anos e mais em relação à população de 15 a 64 anos
Sigla,Código,Município,1991,2000,2010,
PR,4117503,Paiçandu,59.32,51.93,41.68,
PR,4117602,Palmas,67.4,66.13,55.23,
PR,4117701,Palmeira,64.17,56.77,46.22,
PR,4117800,Palmital,82.15,67.73,56.06,
PR,4117909,Palotina,56.02,48.85,41.72,
PR,4118006,Paraíso do Norte,60.03,55.2,43.42,
PR,4118105,Paranacity,62.19,56.92,48.44,
PR,4118204,Paranaguá,62.77,56.34,48.03,
PR,4118303,Paranapoema,69.9,57.33,44.39,
PR,4118402,Paranavaí,57.15,50.63,44.15,
PR,4118451,Pato Bragado,57.17,50.69,45.81,
PR,4118501,Pato Branco,58,50.35,41.16,
PR,4118600,Paula Freitas,65.25,56.17,46.86,
PR,4118709,Paulo Frontin,67.47,55.98,44.57,
PR,4118808,Peabiru,60.74,57.1,46.1,
PR,4118857,Perobal,58.13,52.48,45.81,
PR,4118907,Pérola,57.64,51.57,43.88,
PR,4119004,Pérola d'Oeste,61.94,55.67,47.17,
PR,4119103,Piên,70.9,55.77,45.19,
PR,4119152,Pinhais,58.93,49.18,40.87,
PR,4119202,Pinhalão,68.57,56.56,46.65,
PR,4119251,Pinhal de São Bento,70.09,63.27,52.97,
PR,4119301,Pinhão,72.11,68.03,56.56,
PR,4119400,Piraí do Sul,65.54,58.9,51.79,
PR,4119509,Piraquara,58.39,57.31,45.84,
PR,4119608,Pitanga,71.61,60.44,47.74,
PR,4119657,Pitangueiras,61.96,52.08,46.18,
PR,4119707,Planaltina do Paraná,59.03,59.81,48.64,
PR,4119806,Planalto,58.98,52.85,43.81,
PR,4119905,Ponta Grossa,60.07,53.76,45.88,
PR,4119954,Pontal do Paraná,64.9,54.64,47.28,
PR,4120002,Porecatu,58.59,50.69,43.73,
PR,4120101,Porto Amazonas,70.27,58.59,48.15,
PR,4120150,Porto Barreiro,72.98,60.41,46.19,
PR,4120200,Porto Rico,69,59.08,45.34,
PR,4120309,Porto Vitória,69.74,62.17,52.16,
PR,4120333,Prado Ferreira,60.42,51.54,45.08,
PR,4120358,Pranchita,67.23,53.06,44.34,
PR,4120408,Presidente Castelo Branco,59.41,53.86,44.53,
PR,4120507,Primeiro de Maio,59.42,52.82,44.47,
PR,4120606,Prudentópolis,65.01,55.95,48.63,
PR,4120655,Quarto Centenário,66.58,57.83,44.65,
PR,4120705,Quatiguá,55.59,48.7,41.72,
PR,4120804,Quatro Barras,66.45,54.03,43.58,
PR,4120853,Quatro Pontes,54.92,52.49,45.49,
PR,4120903,Quedas do Iguaçu,71.86,62.19,52.23,
PR,4121000,Querência do Norte,68.05,60.83,48.09,
PR,4121109,Quinta do Sol,61.96,60.42,47.27,
PR,4121208,Quitandinha,72.59,58.28,48.17,
PR,4121257,Ramilândia,76.51,63.76,51.76,
PR,4121307,Rancho Alegre,58.88,53.91,47.85,
PR,4121356,Rancho Alegre D'Oeste,61.37,54.38,46.6,
PR,4121406,Realeza,61.8,52.89,44.53,
PR,4121505,Rebouças,65.96,59.24,49.17,
PR,4121604,Renascença,65.85,57.98,47.83,
PR,4121703,Reserva,74.2,64.36,56.36,
PR,4121752,Reserva do Iguaçu,62.28,69.45,57.68,
PR,4121802,Ribeirão Claro,64.81,55.47,46.96,
PR,4121901,Ribeirão do Pinhal,69.81,62.17,52.37,
PR,4122008,Rio Azul,69.32,61.72,47.83,
PR,4122107,Rio Bom,60.8,58.94,50.32,
PR,4122156,Rio Bonito do Iguaçu,67.29,69.94,55.12,
PR,4122172,Rio Branco do Ivaí,84.96,72.78,54.5,
PR,4122206,Rio Branco do Sul,73.58,60.86,48.78,
PR,4122305,Rio Negro,65.57,54.28,46.27,
PR,4122404,Rolândia,55.4,48.66,41.9,
PR,4122503,Roncador,68.02,57.07,48.18,
PR,4122602,Rondon,58.34,54.22,45.83,
PR,4122651,Rosário do Ivaí,74.93,62.51,52.47,
PR,4122701,Sabáudia,58.47,49.41,41.47,
PR,4122800,Salgado Filho,76.46,64.7,52.42,
PR,4122909,Salto do Itararé,63.29,54.91,46.85,
PR,4123006,Salto do Lontra,68.37,57.92,45.1,
PR,4123105,Santa Amélia,66.18,58.87,50.85,
PR,4123204,Santa Cecília do Pavão,60.52,59,49.98,
PR,4123303,Santa Cruz de Monte Castelo,61.05,56.91,46.46,
PR,4123402,Santa Fé,56.96,50.29,42.42,
PR,4123501,Santa Helena,58.96,50.13,43.46,
PR,4123600,Santa Inês,61.71,53.3,42.92,
PR,4123709,Santa Isabel do Ivaí,58.27,52.21,47.25,
PR,4123808,Santa Izabel do Oeste,64.87,60.86,47.24,
PR,4123824,Santa Lúcia,65.9,53.27,52.49,
PR,4123857,Santa Maria do Oeste,83.8,67.04,52.48,
PR,4123907,Santa Mariana,59.57,55.24,46.35,
PR,4123956,Santa Mônica,66.49,61.36,50.29,
PR,4124004,Santana do Itararé,67.55,56.65,49.89,
PR,4124020,Santa Tereza do Oeste,65.13,57.29,46.64,
PR,4124053,Santa Terezinha de Itaipu,65.49,55.38,44.01,
PR,4124103,Santo Antônio da Platina,62.24,54.21,47.43,
PR,4124202,Santo Antônio do Caiuá,60.44,58.65,48.13,
PR,4124301,Santo Antônio do Paraíso,62.51,57.89,48.55,
PR,4124400,Santo Antônio do Sudoeste,69.05,63.26,53.48,
PR,4124509,Santo Inácio,56.87,55.18,42.95,
PR,4124608,São Carlos do Ivaí,59.56,56.27,45.27,
PR,4124707,São Jerônimo da Serra,71.78,65.02,53.51,
PR,4124806,São João,63.96,56.35,45.59,
PR,4124905,São João do Caiuá,63.17,55.07,49.34,
PR,4125001,São João do Ivaí,60.58,53.58,46.16,
PR,4125100,São João do Triunfo,72.77,63.63,48.63,
PR,4125209,São Jorge d'Oeste,63.18,56.24,43.78,
PR,4125308,São Jorge do Ivaí,51.04,47.05,45.86,
PR,4125357,São Jorge do Patrocínio,56.91,50.74,43.59,
PR,4125407,São José da Boa Vista,70.96,60.52,50.4,
PR,4125456,São José das Palmeiras,64.73,57.16,46.36,
PR,4125506,São José dos Pinhais,60.78,51.61,42.42,
PR,4125555,São Manoel do Paraná,56.83,51.68,45.39,
PR,4125605,São Mateus do Sul,64.57,55.59,46.06,
PR,4125704,São Miguel do Iguaçu,63.55,55.28,45.44,
PR,4125753,São Pedro do Iguaçu,64.86,55.46,47.96,
PR,4125803,São Pedro do Ivaí,63.19,54.18,43.91,
PR,4125902,São Pedro do Paraná,59.24,52.88,47.4,
PR,4126009,São Sebastião da Amoreira,66.73,63.1,47.35,
PR,4126108,São Tomé,60.7,54.38,42.87,
PR,4126207,Sapopema,76.14,64.8,51.34,
PR,4126256,Sarandi,59.37,51.79,43.17,
PR,4126272,Saudade do Iguaçu,68.13,61.8,51.67,
PR,4126306,Sengés,72.83,64.48,51.8,
PR,4126355,Serranópolis do Iguaçu,52.81,43.81,45.99,
PR,4126405,Sertaneja,61.25,52.15,46.29,
PR,4126504,Sertanópolis,56.12,50.63,43.18,
PR,4126603,Siqueira Campos,59.13,52.95,44.84,
PR,4126652,Sulina,64.47,54.43,50.91,
PR,4126678,Tamarana,72.31,63.19,53.1,
PR,4126702,Tamboara,57.19,53.94,43.07,
PR,4126801,Tapejara,61.34,53.95,45.2,
PR,4126900,Tapira,60,57.25,49.6,
PR,4127007,Teixeira Soares,69.86,63.32,51.29,
PR,4127106,Telêmaco Borba,62.17,53.94,48.2,
PR,4127205,Terra Boa,59.1,52.72,44.36,
PR,4127304,Terra Rica,61.19,55.21,47.49,
PR,4127403,Terra Roxa,55.26,51.71,45.64,
PR,4127502,Tibagi,72.87,66.19,55.98,
PR,4127601,Tijucas do Sul,69.24,62.38,52.12,
PR,4127700,Toledo,59.06,50.77,39.44,
PR,4127809,Tomazina,67.26,56.03,45.47,
PR,4127858,Três Barras do Paraná,71.16,59.82,51.5,
PR,4127882,Tunas do Paraná,78.5,73.44,60.7,
PR,4127908,Tuneiras do Oeste,59.77,55.93,46.9,
PR,4127957,Tupãssi,56.9,48.48,47.68,
PR,4127965,Turvo,72.76,65.24,51.18,
PR,4128005,Ubiratã,60.54,53.5,44.67,
PR,4128104,Umuarama,56.41,47.81,40.21,
PR,4128203,União da Vitória,61.04,56.16,48.28,
PR,4128302,Uniflor,63.92,54.78,45.49,
PR,4128401,Uraí,61.49,54.76,48.01,
PR,4128500,Wenceslau Braz,65.54,57.13,49.61,
PR,4128534,Ventania,75.9,62.76,50.17,
PR,4128559,Vera Cruz do Oeste,59.49,56.55,49.72,
PR,4128609,Verê,65.64,53.08,43.21,
PR,4128625,Vila Alta,66.23,59.28,48.98,
PR,4128633,Doutor Ulysses,87.42,75.48,58.6,
PR,4128658,Virmond,60.9,53.78,48.44,
PR,4128708,Vitorino,57.42,55.88,47.96,
PR,4128807,Xambrê,60.7,56.97,50.75,
PR,4199919,Assunguy de Cima,,,,
PR,4199929,Conchas,,,,
PR,4199939,Palmira,,,,
PR,4199949,Porto de Cima,,,,
RJ,3300100,Angra dos Reis,59.04,49.59,42.07,
RJ,3300159,Aperibé,60.78,48.12,43.26,
RJ,3300209,Araruama,63.72,54.41,47.58,
RJ,3300225,Areal,59.15,53.71,43.74,
RJ,3300233,Armação dos Búzios,56,48.31,40.86,
RJ,3300258,Arraial do Cabo,53.77,47.38,44.73,
RJ,3300308,Barra do Piraí,52.93,47.81,43.48,
RJ,3300407,Barra Mansa,54.22,46.72,41.08,
RJ,3300456,Belford Roxo,57.32,52.79,45.09,
RJ,3300506,Bom Jardim,59.93,51.12,43.55,
RJ,3300605,Bom Jesus do Itabapoana,58.73,53.33,46.86,
RJ,3300704,Cabo Frio,57.98,52.33,44.84,
RJ,3300803,Cachoeiras de Macacu,60.9,52.02,44.16,
RJ,3300902,Cambuci,58.71,50.79,45.79,
RJ,3300936,Carapebus,60.35,51.23,43.49,
RJ,3300951,Comendador Levy Gasparian,54.22,48.98,45.63,
RJ,3301009,Campos dos Goytacazes,59.27,51.91,45.51,
RJ,3301108,Cantagalo,60.89,52.88,47.33,
RJ,3301157,Cardoso Moreira,64.01,54.39,48.71,
RJ,3301207,Carmo,57.04,51.71,46.23,
RJ,3301306,Casimiro de Abreu,61.81,50.59,44.32,
RJ,3301405,Conceição de Macabu,60.95,54.69,45.94,
RJ,3301504,Cordeiro,57.76,50.1,44.65,
RJ,3301603,Duas Barras,65.16,57.28,44.48,
RJ,3301702,Duque de Caxias,55.98,51.61,44.2,
RJ,3301801,Engenheiro Paulo de Frontin,56.43,48.27,40.43,
RJ,3301850,Guapimirim,64.81,55.32,45.88,
RJ,3301876,Iguaba Grande,56.82,50.33,46.89,
RJ,3301900,Itaboraí,58.77,50.13,42.89,
RJ,3302007,Itaguaí,59.59,51.72,44.05,
RJ,3302056,Italva,56.31,50.07,45.96,
RJ,3302106,Itaocara,57.15,48.13,44.88,
RJ,3302205,Itaperuna,57.81,48.06,42.09,
RJ,3302254,Itatiaia,58.26,49.38,42.86,
RJ,3302270,Japeri,65.51,58.62,46.16,
RJ,3302304,Laje do Muriaé,60.72,53.78,48.76,
RJ,3302403,Macaé,57.8,48.32,39.08,
RJ,3302452,Macuco,63.72,49.37,49.52,
RJ,3302502,Magé,61.72,55.09,47.1,
RJ,3302601,Mangaratiba,59.53,51.8,43.43,
RJ,3302700,Maricá,56.42,48.2,40.49,
RJ,3302809,Mendes,53.1,47.59,42.03,
RJ,3302858,Mesquita,51.97,48.21,43.6,
RJ,3302908,Miguel Pereira,55.23,53.54,47.06,
RJ,3303005,Miracema,63.37,55,48.9,
RJ,3303104,Natividade,64.48,54.23,47.92,
RJ,3303203,Nilópolis,50.12,46.16,42.01,
RJ,3303302,Niterói,47.26,43.73,40.54,
RJ,3303401,Nova Friburgo,52.02,45.54,41.86,
RJ,3303500,Nova Iguaçu,55.82,51.54,44.76,
RJ,3303609,Paracambi,50.66,46.03,36.24,
RJ,3303708,Paraíba do Sul,56.31,50.68,46.84,
RJ,3303807,Parati,67.15,55.28,45.81,
RJ,3303856,Paty do Alferes,63.49,57.82,48.23,
RJ,3303906,Petrópolis,51.94,48.17,43.64,
RJ,3303955,Pinheiral,58.63,48.29,40.9,
RJ,3304003,Piraí,58.06,49.9,42.15,
RJ,3304102,Porciúncula,66.47,57.29,48.96,
RJ,3304110,Porto Real,59.81,52.08,43.65,
RJ,3304128,Quatis,59.41,50.39,43.49,
RJ,3304144,Queimados,60.99,54.94,46.01,
RJ,3304151,Quissamã,61.73,56,46.42,
RJ,3304201,Resende,57.05,47.97,41.34,
RJ,3304300,Rio Bonito,60.64,49.33,43.16,
RJ,3304409,Rio Claro,63.07,52.78,47.2,
RJ,3304508,Rio das Flores,57.42,53.73,47.83,
RJ,3304524,Rio das Ostras,63.45,50.54,41.51,
RJ,3304557,Rio de Janeiro,48.34,46.48,42.61,
RJ,3304607,Santa Maria Madalena,66.18,55.17,47.82,
RJ,3304706,Santo Antônio de Pádua,58.71,50.59,44.93,
RJ,3304755,São Francisco de Itabapoana,75.12,59.95,48.12,
RJ,3304805,São Fidélis,60.13,52.33,46.63,
RJ,3304904,São Gonçalo,49.61,44.48,40.16,
RJ,3305000,São João da Barra,57.8,51.92,44.12,
RJ,3305109,São João de Meriti,53.49,48.83,43.4,
RJ,3305133,São José de Ubá,56.63,47.05,42.4,
RJ,3305158,São José do Vale do Rio Preto,58.16,52.87,43.78,
RJ,3305208,São Pedro da Aldeia,58.44,52.8,45.68,
RJ,3305307,São Sebastião do Alto,58.73,54.05,46.3,
RJ,3305406,Sapucaia,57.86,52.03,45.18,
RJ,3305505,Saquarema,60.79,53.4,45,
RJ,3305554,Seropédica,60.39,54.07,43.63,
RJ,3305604,Silva Jardim,73.37,60.46,49.86,
RJ,3305703,Sumidouro,64.31,51.21,41.38,
RJ,3305752,Tanguá,60.38,51.82,45.02,
RJ,3305802,Teresópolis,55.4,50.64,45.02,
RJ,3305901,Trajano de Morais,66.85,52.83,47.85,
RJ,3306008,Três Rios,54.06,49.3,43.87,
RJ,3306107,Valença,55.29,51.96,46.63,
RJ,3306156,Varre-Sai,72.01,56.67,48.42,
RJ,3306206,Vassouras,57.94,54.19,45.36,
RJ,3306305,Volta Redonda,52.34,45.1,39.1,
RJ,3399919,Sâo João Marcos,,,,
RJ,3399929,São Sebastião do Parahyba,,,,
RN,2400109,Acari,77.85,59.68,47.26,
RN,2400208,Açu,80.25,61.39,48.04,
RN,2400307,Afonso Bezerra,77.85,67.09,58.37,
RN,2400406,Água Nova,99.4,76.77,48.95,
RN,2400505,Alexandria,82.27,60.48,53.86,
RN,2400604,Almino Afonso,79.13,64.45,48.27,
RN,2400703,Alto do Rodrigues,76.29,56.59,46.47,
RN,2400802,Angicos,86.11,67.06,49,
RN,2400901,Antônio Martins,80.14,61.69,52.78,
RN,2401008,Apodi,75.01,59.83,43.94,
RN,2401107,Areia Branca,69.05,55.52,47.56,
RN,2401206,Arês,89.46,70.37,53.14,
RN,2401305,Augusto Severo,88.99,68.61,53.38,
RN,2401404,Baía Formosa,84.31,64.24,53.15,
RN,2401453,Baraúna,86.67,66.93,54.26,
RN,2401503,Barcelona,86.19,72.5,58.75,
RN,2401602,Bento Fernandes,102.5,81.29,57.87,
RN,2401651,Bodó,86.05,71.4,53.28,
RN,2401701,Bom Jesus,90.3,77.3,59.93,
RN,2401800,Brejinho,91.51,74.62,57.65,
RN,2401859,Caiçara do Norte,93.23,70.62,56.3,
RN,2401909,Caiçara do Rio do Vento,86.59,70.86,50.01,
RN,2402006,Caicó,68.3,53.55,44.44,
RN,2402105,Campo Redondo,88,71.05,57.01,
RN,2402204,Canguaretama,92.71,78.85,57.68,
RN,2402303,Caraúbas,77.82,63.15,51.53,
RN,2402402,Carnaúba dos Dantas,78.63,59.05,47.53,
RN,2402501,Carnaubais,83.89,64.14,50.14,
RN,2402600,Ceará-Mirim,88.59,71.02,55.23,
RN,2402709,Cerro Corá,94.35,70.83,56.44,
RN,2402808,Coronel Ezequiel,90.67,75.9,59.83,
RN,2402907,Coronel João Pessoa,93.49,81.65,65.01,
RN,2403004,Cruzeta,80.85,60.17,45.93,
RN,2403103,Currais Novos,72.46,57.9,48.42,
RN,2403202,Doutor Severiano,93.11,69.35,52.55,
RN,2403251,Parnamirim,69.77,54.86,40.42,
RN,2403301,Encanto,86.56,70.38,55.47,
RN,2403400,Equador,89.47,72.63,54.41,
RN,2403509,Espírito Santo,95.31,78.61,60.68,
RN,2403608,Extremoz,83.12,66.58,53.02,
RN,2403707,Felipe Guerra,69.77,54.24,45.55,
RN,2403756,Fernando Pedroza,88.65,72.53,50.71,
RN,2403806,Florânia,89.15,64.89,48.19,
RN,2403905,Francisco Dantas,79.21,61.64,48.02,
RN,2404002,Frutuoso Gomes,83.7,65.1,49.43,
RN,2404101,Galinhos,91.09,74.26,53.29,
RN,2404200,Goianinha,90.13,69.7,55,
RN,2404309,Governador Dix-Sept Rosado,77.28,63.82,48.75,
RN,2404408,Grossos,67.92,59.8,45.14,
RN,2404507,Guamaré,75.98,68.4,52.32,
RN,2404606,Ielmo Marinho,90.74,75.65,57.45,
RN,2404705,Ipanguaçu,90.69,65.3,52.59,
RN,2404804,Ipueira,69.93,57.32,53.02,
RN,2404853,Itajá,89.32,64.71,50.39,
RN,2404903,Itaú,73.06,61.79,48.22,
RN,2405009,Jaçanã,84.14,74.94,58.85,
RN,2405108,Jandaíra,95.2,76.43,60.13,
RN,2405207,Janduís,86.21,62.89,53.39,
RN,2405306,Januário Cicco,90.26,78.44,59.33,
RN,2405405,Japi,100.4,83.58,60.63,
RN,2405504,Jardim de Angicos,86.47,69.63,60.64,
RN,2405603,Jardim de Piranhas,71.88,60.05,47.11,
RN,2405702,Jardim do Seridó,66.86,54.53,43.27,
RN,2405801,João Câmara,92.14,76.31,59.26,
RN,2405900,João Dias,87.43,78.91,54.91,
RN,2406007,José da Penha,83.69,64.71,58.85,
RN,2406106,Jucurutu,82.34,61.03,48.09,
RN,2406155,Jundiá,90.13,76.76,61.01,
RN,2406205,Lagoa d'Anta,103.33,84.92,59.89,
RN,2406304,Lagoa de Pedras,94.64,80.6,63.6,
RN,2406403,Lagoa de Velhos,84.27,77.32,58.78,
RN,2406502,Lagoa Nova,96.22,75.72,56.24,
RN,2406601,Lagoa Salgada,93.07,77.71,57.84,
RN,2406700,Lajes,82.54,71.48,53.29,
RN,2406809,Lajes Pintadas,92.78,75.92,53.55,
RN,2406908,Lucrécia,80.58,63.6,52.31,
RN,2407005,Luís Gomes,94.89,70.4,56.97,
RN,2407104,Macaíba,81.4,66.22,50.84,
RN,2407203,Macau,65.46,55.69,46.44,
RN,2407252,Major Sales,90.41,63.87,59.34,
RN,2407302,Marcelino Vieira,88.76,67.73,53.62,
RN,2407401,Martins,81.81,64.64,52.71,
RN,2407500,Maxaranguape,92.91,75.77,59.03,
RN,2407609,Messias Targino,79.54,61.44,53.9,
RN,2407708,Montanhas,101.51,79.08,62.66,
RN,2407807,Monte Alegre,87.58,76.54,56.32,
RN,2407906,Monte das Gameleiras,95.26,78.69,57.96,
RN,2408003,Mossoró,68.2,54.23,42.87,
RN,2408102,Natal,61.56,50.91,40.87,
RN,2408201,Nísia Floresta,78.55,68.33,54.54,
RN,2408300,Nova Cruz,91.73,74.15,56.65,
RN,2408409,Olho-d'Água do Borges,76.34,63.35,54.1,
RN,2408508,Ouro Branco,78.17,59.88,49.65,
RN,2408607,Paraná,103.24,66.73,55.79,
RN,2408706,Paraú,81.85,67.91,55.36,
RN,2408805,Parazinho,108.7,84.2,65.66,
RN,2408904,Parelhas,84.8,68.33,49.93,
RN,2408953,Rio do Fogo,97.22,74.2,64.02,
RN,2409100,Passa e Fica,94.31,74.69,53.77,
RN,2409209,Passagem,92.47,70.89,55.85,
RN,2409308,Patu,74.95,60.13,52.87,
RN,2409332,Santa Maria,87.23,71.73,59.07,
RN,2409407,Pau dos Ferros,71.33,58.83,47.46,
RN,2409506,Pedra Grande,111.84,85.63,56.3,
RN,2409605,Pedra Preta,97.38,82.03,56.87,
RN,2409704,Pedro Avelino,86.25,76.65,58.76,
RN,2409803,Pedro Velho,95.2,76.73,59.8,
RN,2409902,Pendências,76.01,62.64,49.2,
RN,2410009,Pilões,86.61,57.67,49.36,
RN,2410108,Poço Branco,101.1,80.95,57.62,
RN,2410207,Portalegre,80.9,65.3,53.32,
RN,2410256,Porto do Mangue,77.68,69.83,54.49,
RN,2410306,Presidente Juscelino,91.9,77.93,63.55,
RN,2410405,Pureza,98.66,83.43,64.02,
RN,2410504,Rafael Fernandes,73.99,63.79,52.92,
RN,2410603,Rafael Godeiro,71.01,58.85,56.24,
RN,2410702,Riacho da Cruz,83.5,66.38,53.37,
RN,2410801,Riacho de Santana,89.16,67.2,59.69,
RN,2410900,Riachuelo,96.95,82.45,61.88,
RN,2411007,Rodolfo Fernandes,70.41,59.54,54.31,
RN,2411056,Tibau,74.3,58.58,46.68,
RN,2411106,Ruy Barbosa,91.98,75.36,56.83,
RN,2411205,Santa Cruz,88.15,71.76,53.33,
RN,2411403,Santana do Matos,81.05,60.16,48.87,
RN,2411429,Santana do Seridó,83.75,64.5,46.75,
RN,2411502,Santo Antônio,90.87,71.8,55.59,
RN,2411601,São Bento do Norte,95.86,74.66,57.55,
RN,2411700,São Bento do Trairí,94.18,82.04,60.16,
RN,2411809,São Fernando,72.53,55.93,45.41,
RN,2411908,São Francisco do Oeste,74.03,60.44,47.3,
RN,2412005,São Gonçalo do Amarante,79.6,64.26,48.44,
RN,2412104,São João do Sabugi,76.93,58.67,49.7,
RN,2412203,São José de Mipibu,85.66,70.71,56.3,
RN,2412302,São José do Campestre,89.49,77.56,55.56,
RN,2412401,São José do Seridó,73.66,59.64,42.8,
RN,2412500,São Miguel,87.66,71.59,60.32,
RN,2412559,São Miguel de Touros,104.79,89.12,57.65,
RN,2412609,São Paulo do Potengi,84.27,71.62,53.86,
RN,2412708,São Pedro,85.69,67.52,59.65,
RN,2412807,São Rafael,81.68,62.82,51.08,
RN,2412906,São Tomé,82.36,76.93,59.72,
RN,2413003,São Vicente,77.49,60.62,49.47,
RN,2413102,Senador Elói de Souza,91.94,81.58,58.39,
RN,2413201,Senador Georgino Avelino,100.83,71.18,60.15,
RN,2413300,Serra de São Bento,100.96,82.58,56.4,
RN,2413359,Serra do Mel,82.35,62.24,54.71,
RN,2413409,Serra Negra do Norte,74.98,58.17,48.02,
RN,2413508,Serrinha,91.79,76.77,61.92,
RN,2413557,Serrinha dos Pintos,77.45,59.07,49.04,
RN,2413607,Severiano Melo,76.85,60.05,44.94,
RN,2413706,Sítio Novo,105.17,83.05,54.75,
RN,2413805,Taboleiro Grande,85.41,60.9,53.79,
RN,2413904,Taipu,94.82,78.33,59.62,
RN,2414001,Tangará,91.9,74.23,56.8,
RN,2414100,Tenente Ananias,93.92,58.94,49.16,
RN,2414159,Tenente Laurentino Cruz,100.58,66.62,61.55,
RN,2414209,Tibau do Sul,97.81,65.93,52.02,
RN,2414308,Timbaúba dos Batistas,71.54,57.94,46.35,
RN,2414407,Touros,98.97,77.1,59.5,
RN,2414456,Triunfo Potiguar,100.35,71.87,56.79,
RN,2414506,Umarizal,77.26,64.03,51.5,
RN,2414605,Upanema,88.03,65.8,50.87,
RN,2414704,Várzea,88.21,71.05,56.16,
RN,2414753,Venha-Ver,110.63,79.07,55.53,
RN,2414803,Vera Cruz,87.71,74.49,54.66,
RN,2414902,Viçosa,78.58,67.7,52.93,
RN,2415008,Vila Flor,100.09,86.43,57.96,
RO,1100015,Alta Floresta D'Oeste,73.5,61.65,47.37,
RO,1100023,Ariquemes,69.97,59.88,46.68,
RO,1100031,Cabixi,77.23,60.81,48.12,
RO,1100049,Cacoal,71.11,57.28,43.79,
RO,1100056,Cerejeiras,71.09,59.85,45.67,
RO,1100064,Colorado do Oeste,75.82,58.47,45.82,
RO,1100072,Corumbiara,83.03,63.93,46.32,
RO,1100080,Costa Marques,86.44,75.8,60.13,
RO,1100098,Espigão D'Oeste,74.24,58.67,46.83,
RO,1100106,Guajará-Mirim,81.03,69.16,56.67,
RO,1100114,Jaru,79.01,59.78,47.49,
RO,1100122,Ji-Paraná,71.55,56.56,43.98,
RO,1100130,Machadinho D'Oeste,76.89,62.53,52.55,
RO,1100148,Nova Brasilândia D'Oeste,74.71,62.87,46.8,
RO,1100155,Ouro Preto do Oeste,76.91,59,46.08,
RO,1100189,Pimenta Bueno,72.12,57.55,45.13,
RO,1100205,Porto Velho,72.4,60.1,42.97,
RO,1100254,Presidente Médici,78.11,58.91,46.95,
RO,1100262,Rio Crespo,74.52,59.27,53.02,
RO,1100288,Rolim de Moura,71.09,59.3,44.5,
RO,1100296,Santa Luzia D'Oeste,76.21,60.48,45.72,
RO,1100304,Vilhena,67.34,57.34,44.68,
RO,1100320,São Miguel do Guaporé,77.56,66.06,50.32,
RO,1100338,Nova Mamoré,85.61,64.75,56.64,
RO,1100346,Alvorada D'Oeste,80.48,62.27,48.82,
RO,1100379,Alto Alegre dos Parecis,75.46,65.45,52.06,
RO,1100403,Alto Paraíso,71.99,61.61,53.17,
RO,1100452,Buritis,53.96,61.61,51.51,
RO,1100502,Novo Horizonte do Oeste,77.76,60.93,47.61,
RO,1100601,Cacaulândia,81.31,60.85,53.74,
RO,1100700,Campo Novo de Rondônia,78.48,67.64,53.14,
RO,1100809,Candeias do Jamari,87.02,70.91,54.61,
RO,1100908,Castanheiras,76.29,62.94,48.71,
RO,1100924,Chupinguaia,66.4,62.91,50.76,
RO,1100940,Cujubim,79.1,64.52,54.11,
RO,1101005,Governador Jorge Teixeira,79.55,68.28,51.22,
RO,1101104,Itapuã do Oeste,82.13,70.38,57.14,
RO,1101203,Ministro Andreazza,72.56,65.05,51.97,
RO,1101302,Mirante da Serra,82.94,65.69,53.4,
RO,1101401,Monte Negro,76.83,64.2,55.53,
RO,1101435,Nova União,81.12,64.86,50.46,
RO,1101450,Parecis,78.34,66.76,50.08,
RO,1101468,Pimenteiras do Oeste,82.64,69.83,56.78,
RO,1101476,Primavera de Rondônia,75.73,60.44,51.77,
RO,1101484,São Felipe D'Oeste,80.92,57.32,47,
RO,1101492,São Francisco do Guaporé,70.06,66.7,52.4,
RO,1101500,Seringueiras,81.22,67.94,51.39,
RO,1101559,Teixeirópolis,83.6,63.17,49.94,
RO,1101609,Theobroma,81,60.4,51.48,
RO,1101708,Urupá,86.82,63.03,48.11,
RO,1101757,Vale do Anari,75.27,66.63,53.27,
RO,1101807,Vale do Paraíso,80.08,60.92,47.61,
RR,1400027,Amajari,19.69,90.13,88.88,
RR,1400050,Alto Alegre,64.99,78.3,87.23,
RR,1400100,Boa Vista,74.72,63.02,49.68,
RR,1400159,Bonfim,84.21,94.86,86.2,
RR,1400175,Cantá,86.06,78.53,73.28,
RR,1400209,Caracaraí,90.58,80.91,67.47,
RR,1400233,Caroebe,104.86,77.48,62.18,
RR,1400282,Iracema,98.56,78.21,62.85,
RR,1400308,Mucajaí,57.09,70.85,61.54,
RR,1400407,Normandia,111,102.78,104.9,
RR,1400456,Pacaraima,54.51,93.04,83.87,
RR,1400472,Rorainópolis,110.05,75.01,58.77,
RR,1400506,São João da Baliza,45.03,71.72,59.78,
RR,1400605,São Luiz,93.45,71.43,47.86,
RR,1400704,Uiramutã,51,115.29,118.04,
RS,4300034,Aceguá,56.53,52.03,48.9,
RS,4300059,Água Santa,58.59,55.46,45.3,
RS,4300109,Agudo,55.95,50.92,43.22,
RS,4300208,Ajuricaba,54.2,49.66,46.62,
RS,4300307,Alecrim,64.72,54.59,47.97,
RS,4300406,Alegrete,59.99,53.25,46.34,
RS,4300455,Alegria,60.18,52.08,48.54,
RS,4300471,Almirante Tamandaré do Sul,54.25,46.92,40.14,
RS,4300505,Alpestre,71.56,57.16,47.04,
